log_ids,experiment_name,step,metric,value
202510261647297252040,3_tmax15,initial_solution,solution_generation_time,3.3887991905212402
202510261647297252041,3_tmax15,initial_solution,total_generated_columns,113.0
202510261647360598480,3_tmax15,graph_build,graph_build_time,6.140639305114746
202510261647360598481,3_tmax15,graph_build,number_of_nodes,520.0
202510261647360598482,3_tmax15,graph_build,number_of_edges,117326.0
202510261650411867650,3_tmax15,column_generation,column_generation_time,185.12589144706726
202510261650411867651,3_tmax15,column_generation,number_of_iterations,22.0
202510261650411867652,3_tmax15,column_generation,start_objective,145758.8819192879
202510261650411867653,3_tmax15,column_generation,optimal_value,144657.64857451632
202510261650411867654,3_tmax15,column_generation,total_columns_generated,330.0
202510261650411867655,3_tmax15,column_generation,total_reduced_cost,-3895507.7866089265
202510261655436243270,3_tmax15,genetic_algorithm,ga_execution_time,302.4159348011017
202510261655436243271,3_tmax15,genetic_algorithm,best_cost,116265.2982449038
202510261655436243272,3_tmax15,genetic_algorithm,best_fitness,8.116883116883118
202510261655436243273,3_tmax15,genetic_algorithm,best_v,80.0
202510261655436243274,3_tmax15,genetic_algorithm,best_r,21.0
202510261655436243275,3_tmax15,genetic_algorithm,best_u,81.0
202510261655436243276,3_tmax15,genetic_algorithm,best_s,35.0
