log_ids,experiment_name,step,metric,value
202510261235529707560,4_tmax15,initial_solution,solution_generation_time,3.090245008468628
202510261235529707561,4_tmax15,initial_solution,total_generated_columns,105.0
202510261235587492190,4_tmax15,graph_build,graph_build_time,5.576936721801758
202510261235587492191,4_tmax15,graph_build,number_of_nodes,520.0
202510261235587492192,4_tmax15,graph_build,number_of_edges,117326.0
202510261237355717260,4_tmax15,column_generation,column_generation_time,96.82250642776489
202510261237355717261,4_tmax15,column_generation,number_of_iterations,13.0
202510261237355717262,4_tmax15,column_generation,start_objective,138558.90917935953
202510261237355717263,4_tmax15,column_generation,optimal_value,137951.22917935954
202510261237355717264,4_tmax15,column_generation,total_columns_generated,204.0
202510261237355717265,4_tmax15,column_generation,total_reduced_cost,-1474437.8981782922
202510261241469756320,4_tmax15,genetic_algorithm,ga_execution_time,251.3919060230255
202510261241469756321,4_tmax15,genetic_algorithm,best_cost,114263.20917936451
202510261241469756322,4_tmax15,genetic_algorithm,best_fitness,12.69035532994924
202510261241469756323,4_tmax15,genetic_algorithm,best_v,78.0
202510261241469756324,4_tmax15,genetic_algorithm,best_r,0.0
202510261241469756325,4_tmax15,genetic_algorithm,best_u,28.0
202510261241469756326,4_tmax15,genetic_algorithm,best_s,38.0
