log_ids,experiment_name,step,metric,value
202510261702177994490,7_tmax15,initial_solution,solution_generation_time,3.1182658672332764
202510261702177994491,7_tmax15,initial_solution,total_generated_columns,115.0
202510261702244053570,7_tmax15,graph_build,graph_build_time,6.403910160064697
202510261702244053571,7_tmax15,graph_build,number_of_nodes,520.0
202510261702244053572,7_tmax15,graph_build,number_of_edges,117326.0
202510261704487097270,7_tmax15,column_generation,column_generation_time,144.30436992645264
202510261704487097271,7_tmax15,column_generation,number_of_iterations,18.0
202510261704487097272,7_tmax15,column_generation,start_objective,147658.49506387077
202510261704487097273,7_tmax15,column_generation,optimal_value,146737.49731207243
202510261704487097274,7_tmax15,column_generation,total_columns_generated,300.0
202510261704487097275,7_tmax15,column_generation,total_reduced_cost,-2927940.920410403
202510261709246461360,7_tmax15,genetic_algorithm,ga_execution_time,275.92040753364563
202510261709246461361,7_tmax15,genetic_algorithm,best_cost,112303.155714048
202510261709246461362,7_tmax15,genetic_algorithm,best_fitness,8.347245409015025
202510261709246461363,7_tmax15,genetic_algorithm,best_v,74.0
202510261709246461364,7_tmax15,genetic_algorithm,best_r,31.0
202510261709246461365,7_tmax15,genetic_algorithm,best_u,76.0
202510261709246461366,7_tmax15,genetic_algorithm,best_s,28.0
