log_ids,experiment_name,step,metric,value
202510012214198436770,1,initial_solution,solution_generation_time,3.262946605682373
202510012214198436771,1,initial_solution,total_generated_columns,119.0
202510012215387879261,1,preprocessing_and_transformations,pool_deduplication_run_time,0.002006
202510012215387879260,1,initial_solution,pool_solution_generation_time,74.80122947692871
202510012215387879261,1,initial_solution,pool_total_generated_columns,2713.0
202510012217304107820,1,genetic_algorithm,ga_execution_time,111.6150894165039
202510012217304107821,1,genetic_algorithm,best_cost,1507893.8734851421
202510012217304107822,1,genetic_algorithm,best_fitness,671.8264175910952
202510012217304107823,1,genetic_algorithm,best_v,1274.0
202510012217304107824,1,genetic_algorithm,best_r,2820.0
202510012217304107825,1,genetic_algorithm,best_u,0.0
202510012217304107826,1,genetic_algorithm,best_s,769.0
202510012217304125251,1,preprocessing_and_transformations,combination_deduplication_run_time,0.00104
202510012217358781750,1,graph_build,graph_build_time,5.266924619674683
202510012217358781751,1,graph_build,number_of_nodes,520.0
202510012217358781752,1,graph_build,number_of_edges,117326.0
202510012217545652190,1,column_generation,column_generation_time,18.687044858932495
202510012217545652191,1,column_generation,number_of_iterations,3
202510012217545652192,1,column_generation,start_objective,147179.8339728873
202510012217545652193,1,column_generation,final_objective,147179.8339728873
202510012217545652194,1,column_generation,is_optimal,True
202510012217545652195,1,column_generation,is_integer,True
202510012217545652196,1,column_generation,total_columns_generated,41
202510012217545652197,1,column_generation,total_reduced_cost,-238286.1389093101
