log_ids,experiment_name,step,metric,value
202510032212518860930,8,initial_solution,solution_generation_time,3.1586663722991943
202510032212518860931,8,initial_solution,total_generated_columns,124.0
202510032214074479608,8,preprocessing_and_transformations,pool_deduplication_run_time,0.003932
202510032214074504160,8,initial_solution,pool_solution_generation_time,71.62093091011047
202510032214074511791,8,initial_solution,pool_total_generated_columns,2673.0
202510032215540962400,8,genetic_algorithm,ga_execution_time,106.63072609901428
202510032215540962401,8,genetic_algorithm,best_cost,1470592.5154904218
202510032215540962402,8,genetic_algorithm,best_fitness,563.405715472814
202510032215540962403,8,genetic_algorithm,best_v,1230.0
202510032215540962404,8,genetic_algorithm,best_r,2784.0
202510032215540962405,8,genetic_algorithm,best_u,0.0
202510032215540962406,8,genetic_algorithm,best_s,713.0
202510032215540987508,8,preprocessing_and_transformations,combination_deduplication_run_time,0.001507
202510032215597395550,8,graph_build,graph_build_time,5.40879487991333
202510032215597395551,8,graph_build,number_of_nodes,520.0
202510032215597395552,8,graph_build,number_of_edges,117326.0
202510032216184884610,8,column_generation,column_generation_time,18.748905658721924
202510032216184884611,8,column_generation,number_of_iterations,3
202510032216184884612,8,column_generation,start_objective,151688.89239208004
202510032216184884613,8,column_generation,final_objective,151673.58371523145
202510032216184884614,8,column_generation,is_optimal,True
202510032216184884615,8,column_generation,is_integer,True
202510032216184884616,8,column_generation,total_columns_generated,67
202510032216184884617,8,column_generation,total_reduced_cost,-205864.99003053084
