log_ids,experiment_name,step,metric,value
202510012144312564300,1,initial_solution,solution_generation_time,3.294187307357788
202510012144312564301,1,initial_solution,total_generated_columns,121.0
202510012145517087931,1,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510012145517087930,1,initial_solution,pool_solution_generation_time,76.14118218421936
202510012145517087931,1,initial_solution,pool_total_generated_columns,2702.0
202510012147450183710,1,genetic_algorithm,ga_execution_time,113.29278206825256
202510012147450183711,1,genetic_algorithm,best_cost,1533453.0289657312
202510012147450183712,1,genetic_algorithm,best_fitness,649.3682713062491
202510012147450183713,1,genetic_algorithm,best_v,1280.0
202510012147450183714,1,genetic_algorithm,best_r,2906.0
202510012147450183715,1,genetic_algorithm,best_u,0.0
202510012147450183716,1,genetic_algorithm,best_s,750.0
202510012147450183711,1,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202510012147505751660,1,graph_build,graph_build_time,5.367333650588989
202510012147505751661,1,graph_build,number_of_nodes,520.0
202510012147505751662,1,graph_build,number_of_edges,117326.0
202510012148125352440,1,column_generation,column_generation_time,21.96007776260376
202510012148125352441,1,column_generation,number_of_iterations,3
202510012148125352442,1,column_generation,start_objective,148842.6280977621
202510012148125352443,1,column_generation,final_objective,148754.00858892093
202510012148125352444,1,column_generation,is_optimal,False
202510012148125352445,1,column_generation,is_integer,True
202510012148125352446,1,column_generation,total_columns_generated,57
202510012148125352447,1,column_generation,total_reduced_cost,-331487.4265729793
