log_ids,experiment_name,step,metric,value
202510020136512030930,8,initial_solution,solution_generation_time,3.108325481414795
202510020136512030931,8,initial_solution,total_generated_columns,116.0
202510020138056515048,8,preprocessing_and_transformations,pool_deduplication_run_time,0.015793
202510020138056515040,8,initial_solution,pool_solution_generation_time,70.59378552436829
202510020138056515041,8,initial_solution,pool_total_generated_columns,2688.0
202510020139561451870,8,genetic_algorithm,ga_execution_time,110.49151396751404
202510020139561451871,8,genetic_algorithm,best_cost,1523171.581143319
202510020139561451872,8,genetic_algorithm,best_fitness,809.1626924564721
202510020139561451873,8,genetic_algorithm,best_v,1291.0
202510020139561451874,8,genetic_algorithm,best_r,2816.0
202510020139561451875,8,genetic_algorithm,best_u,0.0
202510020139561451876,8,genetic_algorithm,best_s,786.0
202510020139561481878,8,preprocessing_and_transformations,combination_deduplication_run_time,0.002
202510020140014154020,8,graph_build,graph_build_time,5.075003147125244
202510020140014154021,8,graph_build,number_of_nodes,520.0
202510020140014154022,8,graph_build,number_of_edges,117326.0
202510020224041848290,8,column_generation,column_generation_time,2642.76842546463
202510020224041848291,8,column_generation,number_of_iterations,404
202510020224041848292,8,column_generation,start_objective,144697.92826619855
202510020224041848293,8,column_generation,final_objective,110771.75554409686
202510020224041848294,8,column_generation,is_optimal,False
202510020224041848295,8,column_generation,is_integer,True
202510020224041848296,8,column_generation,total_columns_generated,6110
202510020224041848297,8,column_generation,total_reduced_cost,-9955724.193666149
