log_ids,experiment_name,step,metric,value
202509280354094483290,18_pop200,initial_solution,solution_generation_time,3.081141233444214
202509280354094483291,18_pop200,initial_solution,total_generated_columns,127.0
2025092803544734374618_pop200,18_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509280354473437460,18_pop200,initial_solution,pool_solution_generation_time,35.93613052368164
202509280354473437461,18_pop200,initial_solution,pool_total_generated_columns,1521.0
202509280357151355060,18_pop200,genetic_algorithm,ga_execution_time,147.7746865749359
202509280357151355061,18_pop200,genetic_algorithm,best_cost,626422.7741234072
202509280357151355062,18_pop200,genetic_algorithm,best_fitness,11296460.44885775
202509280357151355063,18_pop200,genetic_algorithm,best_v,620.0
202509280357151355064,18_pop200,genetic_algorithm,best_r,458.0
202509280357151355065,18_pop200,genetic_algorithm,best_u,4.0
202509280357151355066,18_pop200,genetic_algorithm,best_s,556.0
2025092803571513750818_pop200,18_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.001003
202509280357206094880,18_pop200,graph_build,graph_build_time,5.282238960266113
202509280357206094881,18_pop200,graph_build,number_of_nodes,520.0
202509280357206094882,18_pop200,graph_build,number_of_edges,117326.0
202509280359518263200,18_pop200,column_generation,column_generation_time,151.21683192253113
202509280359518263201,18_pop200,column_generation,number_of_iterations,20
202509280359518263202,18_pop200,column_generation,start_objective,154443.65357305284
202509280359518263203,18_pop200,column_generation,final_objective,153975.7982420261
202509280359518263204,18_pop200,column_generation,is_optimal,False
202509280359518263205,18_pop200,column_generation,total_columns_generated,414
202509280359518263206,18_pop200,column_generation,total_reduced_cost,-6753943.803120382
