trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 05:49:00,05:49,2025-09-07 05:49:00,5.833333333333333,0.05141478113062859,18.61682270457043,0.0,77.0,5
l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 05:57:00,05:57,2025-09-07 05:57:00,5.96231324547476,0.05239697439760921,18.61682270457043,8.0,77.0,5
l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:01:00,06:01,2025-09-07 06:01:00,6.026582192017875,0.05286154814486126,17.571279406745663,4.0,82.0,6
l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:06:00,06:06,2025-09-07 06:06:00,6.107304851665376,0.05342083338406126,17.571279406745663,5.0,82.0,6
l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:15:00,06:15,2025-09-07 06:15:00,6.265837044736951,0.054438076816045365,17.571279406745663,9.0,82.0,6
l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:20:00,06:20,2025-09-07 06:20:00,6.346431986939628,0.05491273427036427,17.571279406745663,5.0,82.0,6
l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:24:00,06:24,2025-09-07 06:24:00,6.403812060987785,0.05523279263335908,17.571279406745663,4.0,82.0,6
l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:31:00,06:31,2025-09-07 06:31:00,6.527009099028395,0.05586885792347043,17.571279406745663,7.0,82.0,6
l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:37:00,06:37,2025-09-07 06:37:00,6.6241730189010575,0.05632057483116891,17.571279406745663,6.0,82.0,6
l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:48:00,06:48,2025-09-07 06:48:00,6.81400202817988,0.05707397126240589,17.571279406745663,11.0,82.0,6
l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 06:55:00,06:55,2025-09-07 06:55:00,6.924949973341215,0.05743450192254046,17.571279406745663,7.0,82.0,6
l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:00:00,07:00,2025-09-07 07:00:00,7.015156046137484,0.05768411818353103,16.724112961266318,5.0,86.0,7
l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:04:00,07:04,2025-09-07 07:04:00,7.0773165128513735,0.05783345751306592,16.724112961266318,4.0,86.0,7
l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:14:00,07:14,2025-09-07 07:14:00,7.233430273651761,0.05812746279045912,16.724112961266318,10.0,86.0,7
l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:18:00,07:18,2025-09-07 07:18:00,7.302212340869591,0.058220540651943,16.724112961266318,4.0,86.0,7
l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:23:00,07:23,2025-09-07 07:23:00,7.386524623196281,0.05830462390871035,16.724112961266318,5.0,86.0,7
l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:28:00,07:28,2025-09-07 07:28:00,7.479536516150766,0.05835957060354157,16.724112961266318,5.0,86.0,7
l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:35:00,07:35,2025-09-07 07:35:00,7.591935657029305,0.058374084938465964,16.724112961266318,7.0,86.0,7
l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:41:00,07:41,2025-09-07 07:41:00,7.687291157764247,0.058342964194868015,16.724112961266318,6.0,86.0,7
l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:46:00,07:46,2025-09-07 07:46:00,7.777609332680521,0.05827775696654877,16.724112961266318,5.0,86.0,7
l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 07:54:00,07:54,2025-09-07 07:54:00,7.906254565917617,0.05812692856793703,16.724112961266318,8.0,86.0,7
l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 08:05:00,08:05,2025-09-07 08:05:00,8.088572121598816,0.057802494936623865,17.3102911016867,11.0,83.0,8
l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 08:15:00,08:15,2025-09-07 08:15:00,8.253342329523335,0.05740556385584391,17.3102911016867,10.0,83.0,8
l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 08:22:00,08:22,2025-09-07 08:22:00,8.370920044853234,0.057067024863234825,17.3102911016867,7.0,83.0,8
l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-07 08:28:00,08:28,2025-09-07 08:28:00,8.469596705521193,0.05675013883244946,17.3102911016867,6.0,83.0,8
