trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l59_cp1_1,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:00:00,06:00,2025-09-06 06:00:00,6.0,0.06207469155881094,17.06202821219668,0.0,40.0,6
l59_cp1_3,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:06:00,06:06,2025-09-06 06:06:00,6.109086562363811,0.06376508810847571,16.703948827691995,6.0,41.0,6
l59_cp1_5,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:12:00,06:12,2025-09-06 06:12:00,6.205639783474457,0.06514623666392531,16.411377936712,6.0,42.0,6
l59_cp1_7,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:26:00,06:26,2025-09-06 06:26:00,6.448395726351755,0.0680923420813195,15.787299749404031,14.0,43.0,6
l59_cp1_9,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:42:00,06:42,2025-09-06 06:42:00,6.704980437317509,0.07030855724132597,15.317835373969492,16.0,45.0,6
l59_cp1_11,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 06:59:00,06:59,2025-09-06 06:59:00,6.996733902608274,0.07163224569486687,15.037436347590809,17.0,45.0,6
l59_cp1_13,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 07:07:00,07:07,2025-09-06 07:07:00,7.127966915277072,0.07180897263179202,15.0,8.0,46.0,7
l59_cp1_15,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 07:16:00,07:16,2025-09-06 07:16:00,7.270813593800454,0.07171423898020872,15.0200675797981,9.0,46.0,7
l59_cp1_17,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 07:32:00,07:32,2025-09-06 07:32:00,7.535211997166737,0.07079738987575633,15.214285181029652,16.0,45.0,7
l59_cp1_19,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 07:41:00,07:41,2025-09-06 07:41:00,7.691795433357851,0.06984449644023755,15.416138110128914,9.0,44.0,7
l59_cp1_21,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 07:47:00,07:47,2025-09-06 07:47:00,7.789720352092626,0.06911283097844313,15.571127966369831,6.0,44.0,7
l59_cp1_23,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 08:59:00,08:59,2025-09-06 08:59:00,8.996964673103163,0.055994197780568425,18.350068861610833,72.0,37.0,8
l59_cp1_25,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 09:06:00,09:06,2025-09-06 09:06:00,9.101650967233729,0.05488974207250325,18.584027467498366,7.0,37.0,9
l59_cp1_27,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 09:18:00,09:18,2025-09-06 09:18:00,9.303773965120905,0.052936017560095,18.99788803236618,12.0,36.0,9
l59_cp1_29,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 09:23:00,09:23,2025-09-06 09:23:00,9.386576255748757,0.05221461472189749,19.150703940759346,5.0,36.0,9
l59_cp1_31,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 09:30:00,09:30,2025-09-06 09:30:00,9.508077468593465,0.051248761056966755,19.355302255828423,7.0,35.0,9
l59_cp1_33,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 09:35:00,09:35,2025-09-06 09:35:00,9.587361492985433,0.0506811876593931,19.475532229620498,5.0,35.0,9
l59_cp1_35,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 10:07:00,10:07,2025-09-06 10:07:00,10.127477613357149,0.04820714473471008,19.999612669730457,32.0,34.0,10
l59_cp1_37,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 11:29:00,11:29,2025-09-06 11:29:00,11.496536336797488,0.04993472431519814,19.63365674478095,82.0,35.0,11
l59_cp1_39,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 11:44:00,11:44,2025-09-06 11:44:00,11.735766190803563,0.050542780037684004,19.504851335839792,15.0,35.0,11
l59_cp1_41,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 11:46:00,11:46,2025-09-06 11:46:00,11.773297692128853,0.05062786260094732,19.486828161400958,2.0,35.0,11
l59_cp1_43,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 11:54:00,11:54,2025-09-06 11:54:00,11.915924688831886,0.05091755219651742,19.425462754508874,8.0,35.0,11
l59_cp1_45,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 12:08:00,12:08,2025-09-06 12:08:00,12.139444058164557,0.05124593459762723,19.355900989197124,14.0,35.0,12
l59_cp1_47,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 12:32:00,12:32,2025-09-06 12:32:00,12.545303474368337,0.051391764493037145,19.325009610957437,24.0,35.0,12
l59_cp1_49,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 12:46:00,12:46,2025-09-06 12:46:00,12.768208859335305,0.05122748415924562,19.359809374848314,14.0,35.0,12
l59_cp1_51,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 13:39:00,13:39,2025-09-06 13:39:00,13.650641921481649,0.04957740828929495,19.709347565762837,53.0,35.0,13
l59_cp1_53,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 14:13:00,14:13,2025-09-06 14:13:00,14.226992901876645,0.048699402089002315,19.895337012945767,34.0,34.0,14
l59_cp1_55,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 14:22:00,14:22,2025-09-06 14:22:00,14.373893388734647,0.04862572760873754,19.910943595053464,9.0,34.0,14
l59_cp1_57,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 14:44:00,14:44,2025-09-06 14:44:00,14.744511625475928,0.04881037023101035,19.87183045526985,22.0,34.0,14
l59_cp1_59,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 15:05:00,15:05,2025-09-06 15:05:00,15.096014559110834,0.04951415151860422,19.72274734791406,21.0,35.0,15
l59_cp1_61,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 15:29:00,15:29,2025-09-06 15:29:00,15.485616315565336,0.05086306691758086,19.43700445763767,24.0,35.0,15
l59_cp1_63,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 15:44:00,15:44,2025-09-06 15:44:00,15.747672002534367,0.05204286732690747,19.187085464077356,15.0,36.0,15
l59_cp1_65,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 16:08:00,16:08,2025-09-06 16:08:00,16.1378081421278,0.05405016013332202,18.761877442454175,24.0,36.0,16
l59_cp1_67,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 16:15:00,16:15,2025-09-06 16:15:00,16.265096479047873,0.054733899544221996,18.617039837653564,7.0,37.0,16
l59_cp1_69,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 16:39:00,16:39,2025-09-06 16:39:00,16.652696015685578,0.05676672068926818,18.18642410753355,24.0,38.0,16
l59_cp1_71,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 17:23:00,17:23,2025-09-06 17:23:00,17.39346890303833,0.05968214338215271,17.568845490465193,44.0,39.0,17
l59_cp1_73,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 17:32:00,17:32,2025-09-06 17:32:00,17.537854006040522,0.059998637215040826,17.501802099432137,9.0,39.0,17
l59_cp1_75,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 17:53:00,17:53,2025-09-06 17:53:00,17.897236804030364,0.06032263336274994,17.433169481141135,21.0,39.0,17
l59_cp1_77,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 18:07:00,18:07,2025-09-06 18:07:00,18.12595307290249,0.06015479927093106,17.4687220432363,14.0,39.0,18
l59_cp1_79,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 18:26:00,18:26,2025-09-06 18:26:00,18.44564696094779,0.059406282546203525,17.627281529254567,19.0,39.0,18
l59_cp1_81,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 18:58:00,18:58,2025-09-06 18:58:00,18.98242254907587,0.05680716793783899,18.177856102661547,32.0,38.0,18
l59_cp1_83,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 19:08:00,19:08,2025-09-06 19:08:00,19.13780368483123,0.05575696382403044,18.400322507216995,10.0,37.0,19
l59_cp1_85,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 19:11:00,19:11,2025-09-06 19:11:00,19.197290465375115,0.055321948811413516,18.492472427896296,3.0,37.0,19
l59_cp1_87,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 19:23:00,19:23,2025-09-06 19:23:00,19.397050482338756,0.05373482819088145,18.828674708389308,12.0,36.0,19
l59_cp1_89,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 19:32:00,19:32,2025-09-06 19:32:00,19.541759112343115,0.05247104348425252,19.096384228966514,9.0,36.0,19
l59_cp1_91,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 19:44:00,19:44,2025-09-06 19:44:00,19.73865171438755,0.05061255162818343,19.49007150906666,12.0,35.0,19
l59_cp1_93,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 20:03:00,20:03,2025-09-06 20:03:00,20.05768208741155,0.04731008261447264,20.18963876268527,19.0,34.0,20
l59_cp1_95,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 20:27:00,20:27,2025-09-06 20:27:00,20.455213647784838,0.04281661856613558,21.141496385112127,24.0,32.0,20
l59_cp1_97,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 21:04:00,21:04,2025-09-06 21:04:00,21.070638124220007,0.03544251041426231,22.703565420817043,37.0,30.0,21
l59_cp1_99,59,cp1,cp1_l59,cp2,cp2_l59,2025-09-06 21:38:00,21:38,2025-09-06 21:38:00,21.64626197911074,0.02859081369604116,24.154971213238923,34.0,28.0,21
l59_cp2_2,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 06:01:00,06:01,2025-09-06 06:01:00,6.020199980973786,0.0623976158828457,16.993622640016063,0.0,40.0,6
l59_cp2_4,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 06:09:00,06:09,2025-09-06 06:09:00,6.150325926889017,0.06436870879920649,16.576082898567826,8.0,41.0,6
l59_cp2_6,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 06:14:00,06:14,2025-09-06 06:14:00,6.236083744398604,0.06555803347126847,16.324146365313158,5.0,42.0,6
l59_cp2_8,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 06:37:00,06:37,2025-09-06 06:37:00,6.632964603315235,0.06978412803198146,15.42892604588053,23.0,44.0,6
l59_cp2_10,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 06:53:00,06:53,2025-09-06 06:53:00,6.8993294653372095,0.07133379093157964,15.10065849387452,16.0,45.0,6
l59_cp2_12,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 07:06:00,07:06,2025-09-06 07:06:00,7.100860168818021,0.0717934515625989,15.003287852725817,13.0,46.0,7
l59_cp2_14,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 07:15:00,07:15,2025-09-06 07:15:00,7.255015606583208,0.07173908220093744,15.014805000914215,9.0,46.0,7
l59_cp2_16,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 07:31:00,07:31,2025-09-06 07:31:00,7.522295784916488,0.07086313422849913,15.20035845042347,16.0,45.0,7
l59_cp2_18,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 07:36:00,07:36,2025-09-06 07:36:00,7.61576462526382,0.07034227959638584,15.310691913965222,5.0,45.0,7
l59_cp2_20,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 07:43:00,07:43,2025-09-06 07:43:00,7.725755201389713,0.06960189775865969,15.46752817395641,7.0,44.0,7
l59_cp2_22,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 08:09:00,08:09,2025-09-06 08:09:00,8.1560417840583,0.06564060348364778,16.30665542851659,26.0,42.0,8
l59_cp2_24,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:05:00,09:05,2025-09-06 09:05:00,9.08847913116024,0.055025578125392646,18.555253100784338,56.0,37.0,9
l59_cp2_26,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:10:00,09:10,2025-09-06 09:10:00,9.182402607865649,0.05407861185473131,18.755850469142878,5.0,36.0,9
l59_cp2_28,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:19:00,09:19,2025-09-06 09:19:00,9.330399566483665,0.05269868375107393,19.048162829882344,9.0,36.0,9
l59_cp2_30,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:25:00,09:25,2025-09-06 09:25:00,9.428302010474138,0.05187016162967709,19.22366998608018,6.0,36.0,9
l59_cp2_32,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:34:00,09:34,2025-09-06 09:34:00,9.568534054418336,0.050811365859273656,19.44795637489079,9.0,35.0,9
l59_cp2_34,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 09:47:00,09:47,2025-09-06 09:47:00,9.789155501556865,0.04947069142873585,19.731953567740806,13.0,35.0,9
l59_cp2_36,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 10:29:00,10:29,2025-09-06 10:29:00,10.491075212075001,0.04783932799058915,20.077527874521582,42.0,34.0,10
l59_cp2_38,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 11:43:00,11:43,2025-09-06 11:43:00,11.721517814470479,0.050509612432724955,19.51187728224958,74.0,35.0,11
l59_cp2_40,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 11:45:00,11:45,2025-09-06 11:45:00,11.765773529951431,0.05061107827474425,19.490383611864527,2.0,35.0,11
l59_cp2_42,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 11:52:00,11:52,2025-09-06 11:52:00,11.87822327561635,0.050846517371732305,19.440510174206047,7.0,35.0,11
l59_cp2_44,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 11:56:00,11:56,2025-09-06 11:56:00,11.949627142132139,0.05097743805793824,19.412777037419385,4.0,35.0,11
l59_cp2_46,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 12:22:00,12:22,2025-09-06 12:22:00,12.377485889284488,0.05140373021096509,19.322474893934,26.0,35.0,12
l59_cp2_48,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 12:45:00,12:45,2025-09-06 12:45:00,12.756003830236617,0.05124052526748612,19.35704685618786,23.0,35.0,12
l59_cp2_50,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 13:28:00,13:28,2025-09-06 13:28:00,13.479473148366633,0.049940764893730616,19.632377159441408,43.0,35.0,13
l59_cp2_52,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 13:56:00,13:56,2025-09-06 13:56:00,13.934106929807138,0.04905100524115674,19.820856359078878,28.0,35.0,13
l59_cp2_54,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 14:20:00,14:20,2025-09-06 14:20:00,14.337179010516003,0.04863688741575514,19.908579595417493,24.0,34.0,14
l59_cp2_56,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 14:30:00,14:30,2025-09-06 14:30:00,14.511421090867628,0.04862955401066521,19.910133042258977,10.0,34.0,14
l59_cp2_58,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 14:52:00,14:52,2025-09-06 14:52:00,14.881524978459538,0.04902307114530377,19.826773682946882,22.0,34.0,14
l59_cp2_60,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 15:12:00,15:12,2025-09-06 15:12:00,15.211577176537183,0.04985596302935629,19.650340872988995,20.0,35.0,15
l59_cp2_62,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 15:32:00,15:32,2025-09-06 15:32:00,15.534237234943769,0.05106771745212958,19.39365301003545,20.0,35.0,15
l59_cp2_64,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 15:47:00,15:47,2025-09-06 15:47:00,15.787828679194089,0.05223845445573263,19.145653932097098,15.0,36.0,15
l59_cp2_66,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 16:14:00,16:14,2025-09-06 16:14:00,16.236420806270786,0.05457966239005599,18.64971213886151,27.0,37.0,16
l59_cp2_68,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 16:18:00,16:18,2025-09-06 16:18:00,16.30876362906637,0.05496858503861928,18.567326036828177,4.0,37.0,16
l59_cp2_70,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 16:57:00,16:57,2025-09-06 16:57:00,16.96077267481507,0.05819732768697026,17.883376356219312,39.0,38.0,16
l59_cp2_72,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 17:24:00,17:24,2025-09-06 17:24:00,17.41276925979623,0.0597301800009609,17.5586698172482,27.0,39.0,17
l59_cp2_74,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 17:37:00,17:37,2025-09-06 17:37:00,17.61743971262526,0.06012924021529644,17.474136258564638,13.0,39.0,17
l59_cp2_76,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 18:01:00,18:01,2025-09-06 18:01:00,18.01747334998549,0.06027204837995581,17.443884978346627,24.0,39.0,18
l59_cp2_78,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 18:23:00,18:23,2025-09-06 18:23:00,18.39367781827575,0.05956915024161364,17.59278100679449,22.0,39.0,18
l59_cp2_80,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 18:42:00,18:42,2025-09-06 18:42:00,18.703567841143283,0.05836310798455426,17.848258852617178,19.0,38.0,18
l59_cp2_82,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:01:00,19:01,2025-09-06 19:01:00,19.032833067949976,0.0564803570357266,18.247084974846025,19.0,37.0,19
l59_cp2_84,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:09:00,19:09,2025-09-06 19:09:00,19.155734780475388,0.05562771730267649,18.42770100300544,8.0,37.0,19
l59_cp2_86,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:17:00,19:17,2025-09-06 19:17:00,19.294836618711518,0.054570690766788436,18.651612612060116,8.0,37.0,19
l59_cp2_88,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:25:00,19:25,2025-09-06 19:25:00,19.424124061717635,0.053505389996988735,18.87727696521908,8.0,36.0,19
l59_cp2_90,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:33:00,19:33,2025-09-06 19:33:00,19.562559132030263,0.052282017132887014,19.13642598104271,8.0,36.0,19
l59_cp2_92,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 19:54:00,19:54,2025-09-06 19:54:00,19.909263527002427,0.04888686491347088,19.855626465254147,21.0,34.0,19
l59_cp2_94,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 20:19:00,20:19,2025-09-06 20:19:00,20.323350907584853,0.04434350108732733,20.818054436826245,25.0,33.0,20
l59_cp2_96,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 21:03:00,21:03,2025-09-06 21:03:00,21.055284656585524,0.03562823150237514,22.66422382790255,44.0,30.0,21
l59_cp2_98,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 21:35:00,21:35,2025-09-06 21:35:00,21.593432570660568,0.029204859474891195,24.02489692114934,32.0,28.0,21
l59_cp2_100,59,cp2,cp2_l59,cp1,cp1_l59,2025-09-06 22:00:00,22:00,2025-09-06 22:00:00,22.0,0.02460165987339312,25.0,25.0,27.0,22
