trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l60_cp1_1,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:00:00,06:00,2025-09-06 06:00:00,6.0,0.06207469155881094,17.02534923960622,0.0,67.0,6
l60_cp1_3,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:27:00,06:27,2025-09-06 06:27:00,6.462076973790482,0.06823453905990931,15.71446964569124,27.0,73.0,6
l60_cp1_5,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:35:00,06:35,2025-09-06 06:35:00,6.587934475271151,0.06941707583530844,15.462813524716115,8.0,74.0,6
l60_cp1_7,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:56:00,06:56,2025-09-06 06:56:00,6.947305227242143,0.07149873237584294,15.019815369317016,21.0,76.0,6
l60_cp1_9,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:19:00,07:19,2025-09-06 07:19:00,7.3293304844807885,0.07159184516342262,15.0,23.0,76.0,7
l60_cp1_11,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:32:00,07:32,2025-09-06 07:32:00,7.547528501396501,0.07073280573396773,15.182812522264552,13.0,75.0,7
l60_cp1_13,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:39:00,07:39,2025-09-06 07:39:00,7.6581739967047655,0.07007251353396256,15.323329567670898,7.0,74.0,7
l60_cp1_15,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:49:00,07:49,2025-09-06 07:49:00,7.817506916152522,0.06888787519110504,15.575432924051764,10.0,73.0,7
l60_cp1_17,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:02:00,08:02,2025-09-06 08:02:00,8.044650110126135,0.06679964022306593,16.01983103722162,13.0,71.0,8
l60_cp1_19,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:08:00,08:08,2025-09-06 08:08:00,8.139721902373346,0.06581494003988607,16.229385474409337,6.0,70.0,8
l60_cp1_21,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:17:00,08:17,2025-09-06 08:17:00,8.288763654243828,0.06417529137658877,16.578319757851116,9.0,69.0,8
l60_cp1_23,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:23:00,08:23,2025-09-06 08:23:00,8.393524217411233,0.06297239008450463,16.83430965971247,6.0,68.0,8
l60_cp1_25,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:46:00,08:46,2025-09-06 08:46:00,8.771053253270697,0.05853474478262304,17.77868671940948,23.0,64.0,8
l60_cp1_27,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:57:00,08:57,2025-09-06 08:57:00,8.953924360062688,0.05646351841012053,18.219465226605962,11.0,63.0,8
l60_cp1_29,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:24:00,09:24,2025-09-06 09:24:00,9.401164348294325,0.05209270145463123,19.149620519357427,27.0,60.0,9
l60_cp1_31,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:30:00,09:30,2025-09-06 09:30:00,9.500422864751581,0.051306225410215386,19.316990798823575,6.0,59.0,9
l60_cp1_33,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:45:00,09:45,2025-09-06 09:45:00,9.763484106953975,0.0496057001289607,19.678880259518152,15.0,58.0,9
l60_cp1_35,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:08:00,10:08,2025-09-06 10:08:00,10.148566157562238,0.04815930377262962,19.986688442738483,23.0,57.0,10
l60_cp1_37,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:28:00,10:28,2025-09-06 10:28:00,10.477956262214,0.04783698776759428,20.05528063982091,20.0,57.0,10
l60_cp1_39,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:43:00,10:43,2025-09-06 10:43:00,10.723443490994713,0.04804057685608206,20.011954765017226,15.0,57.0,10
l60_cp1_41,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:53:00,10:53,2025-09-06 10:53:00,10.885499620896626,0.04832982141038756,19.950400516503358,10.0,57.0,10
l60_cp1_43,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:16:00,11:16,2025-09-06 11:16:00,11.273910158865036,0.04931438008060586,19.740876194745212,23.0,58.0,11
l60_cp1_45,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:25:00,11:25,2025-09-06 11:25:00,11.425070736182512,0.04973791863363037,19.65074278701116,9.0,58.0,11
l60_cp1_47,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:34:00,11:34,2025-09-06 11:34:00,11.5803292970971,0.05015849693756422,19.561239351062145,9.0,58.0,11
l60_cp1_49,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:55:00,11:55,2025-09-06 11:55:00,11.917029453405908,0.05091957007967117,19.399275073328504,21.0,59.0,11
l60_cp1_51,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:05:00,12:05,2025-09-06 12:05:00,12.086581169929422,0.051183378596659126,19.343133878021504,10.0,59.0,12
l60_cp1_53,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:21:00,12:21,2025-09-06 12:21:00,12.362552846549182,0.05139988562783143,19.29705893070304,16.0,59.0,12
l60_cp1_55,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:50:00,12:50,2025-09-06 12:50:00,12.838894555116262,0.05114353464125943,19.351613085999464,29.0,59.0,12
l60_cp1_57,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:00:00,13:00,2025-09-06 13:00:00,13.002800610986812,0.05089897706402326,19.4036574811698,10.0,59.0,13
l60_cp1_59,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:11:00,13:11,2025-09-06 13:11:00,13.190314672103225,0.050551680752440584,19.477565747212832,11.0,59.0,13
l60_cp1_61,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:17:00,13:17,2025-09-06 13:17:00,13.299054408026997,0.05032805757295979,19.525155084879955,6.0,58.0,13
l60_cp1_63,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:29:00,13:29,2025-09-06 13:29:00,13.499630172806176,0.04989726328263151,19.616832588952214,12.0,58.0,13
l60_cp1_65,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:59:00,13:59,2025-09-06 13:59:00,13.99479922060815,0.04895878401971751,19.81655073373534,30.0,58.0,13
l60_cp1_67,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:33:00,14:33,2025-09-06 14:33:00,14.556756922641704,0.04864718529690236,19.882862181730687,34.0,57.0,14
l60_cp1_69,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:50:00,14:50,2025-09-06 14:50:00,14.840093082153595,0.04895037088666032,19.81834113592364,17.0,58.0,14
l60_cp1_71,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:08:00,15:08,2025-09-06 15:08:00,15.146280650979117,0.049656390526205414,19.66809281594204,18.0,58.0,15
l60_cp1_73,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:17:00,15:17,2025-09-06 15:17:00,15.297719763461973,0.0501439938600409,19.564325756751714,9.0,58.0,15
l60_cp1_75,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:24:00,15:24,2025-09-06 15:24:00,15.413008597251329,0.050571176513827816,19.473416846486668,7.0,59.0,15
l60_cp1_77,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:31:00,15:31,2025-09-06 15:31:00,15.519144222040469,0.05100342864507384,19.381429098709532,7.0,59.0,15
l60_cp1_79,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:43:00,15:43,2025-09-06 15:43:00,15.723731999590466,0.05192790701266071,19.184690490023296,12.0,59.0,15
l60_cp1_81,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:56:00,15:56,2025-09-06 15:56:00,15.943219953588136,0.05302331865640742,18.951575502928506,13.0,60.0,15
l60_cp1_83,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:07:00,16:07,2025-09-06 16:07:00,16.132273605960723,0.05402054219888015,18.73935596467435,11.0,61.0,16
l60_cp1_85,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:20:00,16:20,2025-09-06 16:20:00,16.34127110767771,0.055142948824652926,18.50049616472993,13.0,62.0,16
l60_cp1_87,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:25:00,16:25,2025-09-06 16:25:00,16.41711894154007,0.05554767819203514,18.41436554726499,5.0,62.0,16
l60_cp1_89,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:55:00,16:55,2025-09-06 16:55:00,16.92002268644293,0.05802263466221587,17.887669077586274,30.0,64.0,16
l60_cp1_91,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:12:00,17:12,2025-09-06 17:12:00,17.200059795251995,0.05910968646810917,17.656333150906292,17.0,65.0,17
l60_cp1_93,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:43:00,17:43,2025-09-06 17:43:00,17.725417138854063,0.06025402719999179,17.412805545126574,31.0,65.0,17
l60_cp1_95,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:53:00,17:53,2025-09-06 17:53:00,17.89134205429559,0.06032299792555964,17.398127857617546,10.0,66.0,17
l60_cp1_97,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:17:00,18:17,2025-09-06 18:17:00,18.295794997799103,0.05983246036840918,17.502519350037247,24.0,65.0,18
l60_cp1_99,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:26:00,18:26,2025-09-06 18:26:00,18.446579982192745,0.05940321252700505,17.593867753699577,9.0,65.0,18
