trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 05:49:00,05:49,2025-09-04 05:49:00,5.833333333333333,0.042298446042383704,20.38898487676583,0.0,71.0,5
l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 05:57:00,05:57,2025-09-04 05:57:00,5.961935244739868,0.04453890981561718,20.069859307049562,8.0,72.0,5
l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:07:00,06:07,2025-09-04 06:07:00,6.116794867871078,0.04713756624038019,19.699713749706994,10.0,73.0,6
l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:14:00,06:14,2025-09-04 06:14:00,6.2496234685799275,0.049253660768092775,19.398302997255886,7.0,74.0,6
l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:26:00,06:26,2025-09-04 06:26:00,6.444514632261146,0.05212004539656257,18.99002296232981,12.0,76.0,6
l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:33:00,06:33,2025-09-04 06:33:00,6.558161175211986,0.05363702125041985,18.77394904522766,7.0,77.0,6
l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:39:00,06:39,2025-09-04 06:39:00,6.6642063824627575,0.05493634677148335,18.588876649900396,6.0,77.0,6
l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:44:00,06:44,2025-09-04 06:44:00,6.743876935176613,0.055833152064880265,18.461138141650913,5.0,78.0,6
l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:50:00,06:50,2025-09-04 06:50:00,6.834425947698005,0.05676495950040985,18.328414023420663,6.0,79.0,6
l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 06:54:00,06:54,2025-09-04 06:54:00,6.902456616613637,0.05740129487929602,18.23777614177146,4.0,79.0,6
l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:01:00,07:01,2025-09-04 07:01:00,7.0332567822832885,0.05846488915877078,18.086280663719393,7.0,80.0,7
l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:06:00,07:06,2025-09-04 07:06:00,7.114574631405647,0.059016969393826085,18.007643855730816,5.0,80.0,7
l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:11:00,07:11,2025-09-04 07:11:00,7.1900090175589915,0.059452706913446986,17.945578587880007,5.0,80.0,7
l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:20:00,07:20,2025-09-04 07:20:00,7.338913537371795,0.06009473870066063,17.854129325312908,9.0,81.0,7
l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:29:00,07:29,2025-09-04 07:29:00,7.495741287391651,0.060458813090354994,17.802271558890453,9.0,81.0,7
l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:33:00,07:33,2025-09-04 07:33:00,7.558945688049909,0.06051667050508986,17.794030506006596,4.0,81.0,7
l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:40:00,07:40,2025-09-04 07:40:00,7.667082863733941,0.06050105793648465,17.796254317839843,7.0,81.0,7
l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:45:00,07:45,2025-09-04 07:45:00,7.758158256804469,0.06037995113806569,17.81350444100795,5.0,81.0,7
l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:51:00,07:51,2025-09-04 07:51:00,7.857056669410786,0.0601429669473772,17.84725982494708,6.0,81.0,7
l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 07:56:00,07:56,2025-09-04 07:56:00,7.948723117258117,0.05983201983109578,17.891550286957866,5.0,80.0,7
l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 08:01:00,08:01,2025-09-04 08:01:00,8.018271021764605,0.059542160079858665,17.932837122012497,5.0,80.0,8
l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 08:07:00,08:07,2025-09-04 08:07:00,8.123182251218891,0.05902570044791708,18.006400228119293,6.0,80.0,8
l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 08:11:00,08:11,2025-09-04 08:11:00,8.19494652875182,0.05862381445645702,18.06364377631583,4.0,80.0,8
l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 08:18:00,08:18,2025-09-04 08:18:00,8.30674672861359,0.057932081089155416,18.162172396849282,7.0,79.0,8
l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-04 08:29:00,08:29,2025-09-04 08:29:00,8.483564185432414,0.05671941068337747,18.334901873105633,11.0,79.0,8
