trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l60_cp1_1,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:00:00,06:00,2025-09-06 06:00:00,6.0,0.06207469155881094,17.028064469445546,0.0,67.0,6
l60_cp1_3,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:19:00,06:19,2025-09-06 06:19:00,6.320560201832072,0.06663855438479922,16.057157697756974,19.0,71.0,6
l60_cp1_5,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:34:00,06:34,2025-09-06 06:34:00,6.578165722544151,0.06933350889113876,15.48383863025606,15.0,74.0,6
l60_cp1_7,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:44:00,06:44,2025-09-06 06:44:00,6.741931293799595,0.0705474696064283,15.225583129602775,10.0,75.0,6
l60_cp1_9,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 06:51:00,06:51,2025-09-06 06:51:00,6.85281305710126,0.07114052563588913,15.09941761215658,7.0,75.0,6
l60_cp1_11,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:26:00,07:26,2025-09-06 07:26:00,7.438496666250656,0.07123910140557065,15.07844680607468,35.0,76.0,7
l60_cp1_13,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:31:00,07:31,2025-09-06 07:31:00,7.5191195391572645,0.07087898822433701,15.155056542073558,5.0,75.0,7
l60_cp1_15,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 07:59:00,07:59,2025-09-06 07:59:00,7.992190931115422,0.06731776164502651,15.912664545031262,28.0,72.0,7
l60_cp1_17,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:07:00,08:07,2025-09-06 08:07:00,8.119915921562963,0.06602454192412122,16.187781443190065,8.0,70.0,8
l60_cp1_19,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:25:00,08:25,2025-09-06 08:25:00,8.424986860655471,0.06260560861611487,16.91511826887044,18.0,67.0,8
l60_cp1_21,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:44:00,08:44,2025-09-06 08:44:00,8.746298569484946,0.05882249478217871,17.719930109077744,19.0,64.0,8
l60_cp1_23,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 08:49:00,08:49,2025-09-06 08:49:00,8.832992639789342,0.057821305269014266,17.932921102702636,5.0,64.0,8
l60_cp1_25,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:06:00,09:06,2025-09-06 09:06:00,9.10474633703318,0.0548579590978347,18.563337259838693,17.0,61.0,9
l60_cp1_27,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:31:00,09:31,2025-09-06 09:31:00,9.533267679953195,0.05106294562702578,19.370680604269705,25.0,59.0,9
l60_cp1_29,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 09:53:00,09:53,2025-09-06 09:53:00,9.893578639420197,0.048978940349360865,19.814027592000745,22.0,58.0,9
l60_cp1_31,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:08:00,10:08,2025-09-06 10:08:00,10.147599644353399,0.04816142018014551,19.98794514792801,15.0,57.0,10
l60_cp1_33,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:29:00,10:29,2025-09-06 10:29:00,10.487358922880924,0.04783855820268335,20.056630139609567,21.0,57.0,10
l60_cp1_35,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 10:54:00,10:54,2025-09-06 10:54:00,10.910150652499656,0.04838219518280488,19.94097792886942,25.0,57.0,10
l60_cp1_37,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:05:00,11:05,2025-09-06 11:05:00,11.095818519975143,0.04882942528505464,19.845835118637556,11.0,57.0,11
l60_cp1_39,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:24:00,11:24,2025-09-06 11:24:00,11.407445234758374,0.04968881460192443,19.663010406528684,19.0,58.0,11
l60_cp1_41,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 11:45:00,11:45,2025-09-06 11:45:00,11.761011911038961,0.050600384699768776,19.469084862617482,21.0,59.0,11
l60_cp1_43,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:15:00,12:15,2025-09-06 12:15:00,12.258046060008175,0.05135022898560017,19.309564534644426,30.0,59.0,12
l60_cp1_45,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:32:00,12:32,2025-09-06 12:32:00,12.548594925725862,0.051390534613350115,19.300989998464956,17.0,59.0,12
l60_cp1_47,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:47:00,12:47,2025-09-06 12:47:00,12.7856667306495,0.05120807170564354,19.33980678140276,15.0,59.0,12
l60_cp1_49,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 12:57:00,12:57,2025-09-06 12:57:00,12.963403118695144,0.05096354396573138,19.391827108831205,10.0,59.0,12
l60_cp1_51,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:17:00,13:17,2025-09-06 13:17:00,13.290358175076731,0.050346346529498966,19.523128419399647,20.0,58.0,13
l60_cp1_53,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 13:41:00,13:41,2025-09-06 13:41:00,13.68668426168113,0.04950379291383619,19.702371539131352,24.0,58.0,13
l60_cp1_55,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:03:00,14:03,2025-09-06 14:03:00,14.063683498039444,0.048865471237439236,19.838166777016312,22.0,57.0,14
l60_cp1_57,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:17:00,14:17,2025-09-06 14:17:00,14.283931316460105,0.04866178116136366,19.881499384004716,14.0,57.0,14
l60_cp1_59,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:36:00,14:36,2025-09-06 14:36:00,14.602739290316334,0.048673611893298885,19.878982538475412,19.0,57.0,14
l60_cp1_61,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:42:00,14:42,2025-09-06 14:42:00,14.713742838496644,0.04877352420844472,19.857727398465993,6.0,57.0,14
l60_cp1_63,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 14:55:00,14:55,2025-09-06 14:55:00,14.922683709623264,0.04910246345674925,19.787749540710404,13.0,58.0,14
l60_cp1_65,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:20:00,15:20,2025-09-06 15:20:00,15.340305505607875,0.05029639389996573,19.53375523885647,25.0,58.0,15
l60_cp1_67,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:33:00,15:33,2025-09-06 15:33:00,15.563120609087878,0.05119260207945961,19.343097757794936,13.0,59.0,15
l60_cp1_69,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 15:43:00,15:43,2025-09-06 15:43:00,15.73178134831289,0.05196641857233818,19.178477631900286,10.0,59.0,15
l60_cp1_71,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:02:00,16:02,2025-09-06 16:02:00,16.037263629539392,0.053515192334758724,18.8489946936347,19.0,60.0,16
l60_cp1_73,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:10:00,16:10,2025-09-06 16:10:00,16.170856525736838,0.05422730218189353,18.69750191238101,8.0,61.0,16
l60_cp1_75,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:29:00,16:29,2025-09-06 16:29:00,16.489243042652184,0.05592833114508595,18.33562851649421,19.0,62.0,16
l60_cp1_77,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:40:00,16:40,2025-09-06 16:40:00,16.669742428522444,0.05685163429615355,18.139206907021578,11.0,63.0,16
l60_cp1_79,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 16:49:00,16:49,2025-09-06 16:49:00,16.8243101272601,0.057593354397920814,17.981414901222756,9.0,63.0,16
l60_cp1_81,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:06:00,17:06,2025-09-06 17:06:00,17.101320356339528,0.05875825823032716,17.733595660730053,17.0,64.0,17
l60_cp1_83,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:10:00,17:10,2025-09-06 17:10:00,17.1695226347639,0.05900501699796795,17.681100709060665,4.0,64.0,17
l60_cp1_85,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:22:00,17:22,2025-09-06 17:22:00,17.381522353318434,0.05965154996615643,17.543558617883072,12.0,65.0,17
l60_cp1_87,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:44:00,17:44,2025-09-06 17:44:00,17.746685336305536,0.06027129760261034,17.41171478297535,22.0,65.0,17
l60_cp1_89,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 17:51:00,17:51,2025-09-06 17:51:00,17.85423476880872,0.06032080738486165,17.401182173936597,7.0,66.0,17
l60_cp1_91,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:02:00,18:02,2025-09-06 18:02:00,18.045127984847802,0.060248660800650194,17.41653048957094,11.0,65.0,18
l60_cp1_93,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:08:00,18:08,2025-09-06 18:08:00,18.145459565261056,0.06012642180998467,17.442535360516164,6.0,65.0,18
l60_cp1_95,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:22:00,18:22,2025-09-06 18:22:00,18.368918536047616,0.05964111956181249,17.545777560606616,14.0,65.0,18
l60_cp1_97,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:45:00,18:45,2025-09-06 18:45:00,18.754449125795887,0.05811176419240605,17.871129469962796,23.0,64.0,18
l60_cp1_99,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-06 18:56:00,18:56,2025-09-06 18:56:00,18.937979197290392,0.057083973262370497,18.089779594188546,11.0,63.0,18
