trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 05:49:00,05:49,2025-09-06 05:49:00,5.833333333333333,0.05925219995610811,17.36168476010892,0.0,83.0,5
l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:00:00,06:00,2025-09-06 06:00:00,6.0100545845998425,0.062235975027990185,16.800669203149894,11.0,86.0,6
l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:05:00,06:05,2025-09-06 06:05:00,6.093415905240851,0.06353049757896626,16.55727039712872,5.0,87.0,6
l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:07:00,06:07,2025-09-06 06:07:00,6.12843969966603,0.06405086017766388,16.45943074564827,2.0,87.0,6
l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:11:00,06:11,2025-09-06 06:11:00,6.187357212128577,0.0648933872341272,16.301017066852882,4.0,88.0,6
l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:24:00,06:24,2025-09-06 06:24:00,6.403645200598259,0.06760893010158861,15.790435083448218,13.0,91.0,6
l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:27:00,06:27,2025-09-06 06:27:00,6.466637479525667,0.06828135226368288,15.664004878526317,3.0,92.0,6
l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:32:00,06:32,2025-09-06 06:32:00,6.548248732864488,0.06906890773669148,15.515927070487203,5.0,93.0,6
l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:35:00,06:35,2025-09-06 06:35:00,6.585960054184343,0.06940029844181468,15.453618305071966,3.0,93.0,6
l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:41:00,06:41,2025-09-06 06:41:00,6.690448904228703,0.07020897917767055,15.301568481442988,6.0,94.0,6
l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:43:00,06:43,2025-09-06 06:43:00,6.723438651411873,0.07043047091075354,15.259923147929634,2.0,94.0,6
l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:48:00,06:48,2025-09-06 06:48:00,6.815752584255203,0.07096303757166778,15.159788863443456,5.0,95.0,6
l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:50:00,06:50,2025-09-06 06:50:00,6.834497460547009,0.0710554148554411,15.142419895589665,2.0,95.0,6
l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 06:54:00,06:54,2025-09-06 06:54:00,6.903621184027499,0.07134996720787037,15.08703755339875,4.0,95.0,6
l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 07:00:00,07:00,2025-09-06 07:00:00,7.008408776789115,0.07165840204340895,15.02904499803629,6.0,96.0,7
l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 07:04:00,07:04,2025-09-06 07:04:00,7.082281098431462,0.07177653884298106,15.00683267277295,4.0,96.0,7
l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-09-06 07:06:00,07:06,2025-09-06 07:06:00,7.100234341492336,0.07179296509213956,15.003744175450464,2.0,96.0,7
