trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time,hour
l60_cp1_1,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 06:00:00,06:00,2025-09-07 06:00:00,6.0,0.06207469155881094,17.062756019584207,0.0,67.0,6
l60_cp1_3,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 06:20:00,06:20,2025-09-07 06:20:00,6.346973610270166,0.06695715885642274,16.02859004943062,20.0,71.0,6
l60_cp1_5,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 06:30:00,06:30,2025-09-07 06:30:00,6.5124254213629085,0.06873497844994524,15.652026231872116,10.0,73.0,6
l60_cp1_7,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 06:42:00,06:42,2025-09-07 06:42:00,6.703356682549538,0.07029758760290532,15.321046603717253,12.0,74.0,6
l60_cp1_9,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 06:58:00,06:58,2025-09-07 06:58:00,6.979807868143918,0.07159067877257354,15.047154163181894,16.0,76.0,6
l60_cp1_11,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 07:06:00,07:06,2025-09-07 07:06:00,7.106451007213988,0.07179754044954681,15.003338343471375,8.0,76.0,7
l60_cp1_13,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 07:32:00,07:32,2025-09-07 07:32:00,7.533354917964563,0.07080696799944558,15.213153638981378,26.0,75.0,7
l60_cp1_15,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 07:56:00,07:56,2025-09-07 07:56:00,7.935169505954165,0.0678579847889056,15.837784158142554,24.0,72.0,7
l60_cp1_17,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 08:09:00,08:09,2025-09-07 08:09:00,8.15809314142319,0.06561858895373315,16.312115438880845,13.0,70.0,8
l60_cp1_19,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 08:30:00,08:30,2025-09-07 08:30:00,8.511069616730945,0.061593830029363535,17.164608341330172,21.0,66.0,8
l60_cp1_21,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 08:36:00,08:36,2025-09-07 08:36:00,8.600908339944255,0.060531860423836195,17.3895464229249,6.0,66.0,8
l60_cp1_23,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 09:04:00,09:04,2025-09-07 09:04:00,9.06870146025753,0.05523129592524109,18.51227046651093,28.0,62.0,9
l60_cp1_25,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 09:21:00,09:21,2025-09-07 09:21:00,9.35495511656829,0.052484270853863424,19.094123794922794,17.0,60.0,9
l60_cp1_27,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 09:34:00,09:34,2025-09-07 09:34:00,9.581486948422208,0.05072149552947128,19.467501053261937,13.0,59.0,9
l60_cp1_29,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 09:51:00,09:51,2025-09-07 09:51:00,9.86587086427022,0.049100447287830515,19.8108587913265,17.0,58.0,9
l60_cp1_31,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 09:58:00,09:58,2025-09-07 09:58:00,9.98072692400536,0.048638748994186284,19.90865210660347,7.0,57.0,9
l60_cp1_33,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 10:12:00,10:12,2025-09-07 10:12:00,10.202743044195039,0.04805223694694411,20.032882493285147,14.0,57.0,10
l60_cp1_35,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 10:24:00,10:24,2025-09-07 10:24:00,10.405898183360678,0.04784341102658221,20.077114363640924,12.0,57.0,10
l60_cp1_37,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 10:47:00,10:47,2025-09-07 10:47:00,10.794761052224123,0.04815516013019915,20.0110821109837,23.0,57.0,10
l60_cp1_39,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 11:04:00,11:04,2025-09-07 11:04:00,11.07317634568316,0.04877077315186173,19.88068778389865,17.0,57.0,11
l60_cp1_41,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 11:19:00,11:19,2025-09-07 11:19:00,11.328277809106536,0.049466877433859135,19.73324442867699,15.0,58.0,11
l60_cp1_43,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 11:49:00,11:49,2025-09-07 11:49:00,11.826977629296735,0.05074342915170067,19.462855245245375,30.0,59.0,11
l60_cp1_45,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 12:11:00,12:11,2025-09-07 12:11:00,12.198381465673465,0.051304072980643864,19.34410406189321,22.0,59.0,12
l60_cp1_47,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 12:22:00,12:22,2025-09-07 12:22:00,12.380674325451077,0.0514044460000075,19.322843835327387,11.0,59.0,12
l60_cp1_49,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 12:36:00,12:36,2025-09-07 12:36:00,12.60692466920713,0.05136258851964821,19.33170975887492,14.0,59.0,12
l60_cp1_51,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 12:46:00,12:46,2025-09-07 12:46:00,12.773177970606953,0.051222049084838725,19.36147772086735,10.0,59.0,12
l60_cp1_53,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 12:53:00,12:53,2025-09-07 12:53:00,12.885927950805845,0.05108010745858761,19.391542684065147,7.0,59.0,12
l60_cp1_55,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 13:08:00,13:08,2025-09-07 13:08:00,13.139055245056827,0.050652292500473026,19.48215909667711,15.0,59.0,13
l60_cp1_57,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 13:12:00,13:12,2025-09-07 13:12:00,13.204531802286743,0.05052316112218101,19.50951069351708,4.0,58.0,13
l60_cp1_59,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 13:23:00,13:23,2025-09-07 13:23:00,13.388813884008707,0.05013659091944264,19.591390965186886,11.0,58.0,13
l60_cp1_61,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 13:53:00,13:53,2025-09-07 13:53:00,13.8886199208022,0.049125696355262434,19.805510731682766,30.0,58.0,13
l60_cp1_63,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 14:11:00,14:11,2025-09-07 14:11:00,14.188176082329365,0.04873130433560881,19.889047759329713,18.0,57.0,14
l60_cp1_65,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 14:18:00,14:18,2025-09-07 14:18:00,14.310961991001308,0.04864787455964534,19.9067192008243,7.0,57.0,14
l60_cp1_67,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 14:42:00,14:42,2025-09-07 14:42:00,14.702902249863145,0.04876149339573248,19.882653349137538,24.0,57.0,14
l60_cp1_69,60,cp1,cp1_l60,cp2,cp2_l60,2025-09-07 14:46:00,14:46,2025-09-07 14:46:00,14.769569150017297,0.04884333201987714,19.865318932954967,4.0,57.0,14
