,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,20.000621452855118,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:17:00,06:17,2025-08-16 06:17:00,6.291527575953943,0.07690157346982246,18.001198826455543,28.0,80.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:17:00,07:17,2025-08-16 07:17:00,7.296078336772623,0.10540606082087328,15.081039003887437,60.0,95.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:35:00,07:35,2025-08-16 07:35:00,7.589104268516495,0.10619710494229392,15.0,18.0,96.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 09:13:00,09:13,2025-08-16 09:13:00,9.229403874137214,0.05473295654988136,20.27227648711478,98.0,71.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:58:00,11:58,2025-08-16 11:58:00,11.971589653273943,0.08615769216085353,17.052950026833678,165.0,84.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:06:00,12:06,2025-08-16 12:06:00,12.103341635644643,0.08759088249844092,16.90612595698205,8.0,85.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:47:00,12:47,2025-08-16 12:47:00,12.784308569841478,0.061391639801382035,19.590123566321328,41.0,74.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 14:34:00,14:34,2025-08-16 14:34:00,14.57145528318181,0.013326905012442332,24.51414502597683,107.0,59.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 16:54:00,16:54,2025-08-16 16:54:00,16.909249843936088,0.0654215108370587,19.17728093759466,140.0,75.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:30:00,17:30,2025-08-16 17:30:00,17.512149042535885,0.07945419404022935,17.73969403459026,36.0,81.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:27:00,18:27,2025-08-16 18:27:00,18.458108531064436,0.08974232488469853,16.685720112121697,57.0,86.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:55:00,18:55,2025-08-16 18:55:00,18.924229645612535,0.08776523977998407,16.888263817520848,28.0,85.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:31:00,19:31,2025-08-16 19:31:00,19.522243088263018,0.07877055445191698,17.80972991470698,36.0,81.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:37:00,19:37,2025-08-16 19:37:00,19.62666687947942,0.07659176671530173,18.03293717088426,6.0,80.0
15,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 05:51:00,05:51,2025-08-16 05:51:00,5.860762549052434,0.05855272933884127,19.880957503114587,0.0,72.0
16,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:47:00,06:47,2025-08-16 06:47:00,6.791381726636232,0.09515187553533488,16.13153535259284,56.0,89.0
17,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:24:00,07:24,2025-08-16 07:24:00,7.408362094439543,0.10618628640694305,15.00110831153992,37.0,96.0
18,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:53:00,07:53,2025-08-16 07:53:00,7.8875957179220375,0.1028917057373078,15.338623664305025,29.0,94.0
