,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,20.005541003624145,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:31:00,06:31,2025-08-16 06:31:00,6.517083709825575,0.08582982905052773,17.09432526910569,42.0,84.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:49:00,06:49,2025-08-16 06:49:00,6.832479284525544,0.09635529006744425,16.01709898021161,18.0,90.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:33:00,07:33,2025-08-16 07:33:00,7.562186088436597,0.10629325368468337,15.0,44.0,96.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:08:00,08:08,2025-08-16 08:08:00,8.133386553439287,0.09731094538830991,15.91929261970128,35.0,90.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:25:00,08:25,2025-08-16 08:25:00,8.42819285784835,0.08784819888243418,16.887755595801508,17.0,85.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:43:00,08:43,2025-08-16 08:43:00,8.730554087698364,0.0759872618602135,18.101660920301605,18.0,80.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 09:30:00,09:30,2025-08-16 09:30:00,9.502020321396493,0.043661423984991704,21.410042597241983,47.0,67.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:07:00,12:07,2025-08-16 12:07:00,12.13214796500573,0.08736374092194184,16.937337352844512,157.0,85.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:59:00,12:59,2025-08-16 12:59:00,12.986630552128785,0.053408333368165875,20.41249702596975,52.0,71.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 15:54:00,15:54,2025-08-16 15:54:00,15.912499714295866,0.03887174362468069,21.900241515012347,175.0,66.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 16:45:00,16:45,2025-08-16 16:45:00,16.751832445316378,0.061261442825550086,19.608772044853886,51.0,73.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:21:00,17:21,2025-08-16 17:21:00,17.363973881034063,0.07638928607323883,18.060515829331546,36.0,80.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 20:28:00,20:28,2025-08-16 20:28:00,20.473838364512392,0.055155536629089605,20.2336798433605,187.0,71.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 21:24:00,21:24,2025-08-16 21:24:00,21.40588378752794,0.031238202836395952,22.68149478280456,56.0,63.0
15,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:19:00,06:19,2025-08-16 06:19:00,6.321881229641759,0.07814956633911234,17.880360283159003,0.0,81.0
16,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:43:00,06:43,2025-08-16 06:43:00,6.718892670685328,0.09289564695085534,16.37117549138687,24.0,88.0
17,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:06:00,07:06,2025-08-16 07:06:00,7.112248147412451,0.10288887693260239,15.348420285700307,23.0,94.0
18,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:54:00,07:54,2025-08-16 07:54:00,7.916360694735682,0.10236430086755896,15.402107922458562,48.0,93.0
19,l4_cp2_10,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 08:15:00,08:15,2025-08-16 08:15:00,8.262255741663772,0.09349839223396006,16.309487640999723,21.0,88.0
20,l4_cp2_12,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 08:27:00,08:27,2025-08-16 08:27:00,8.454023233185483,0.08690421065827905,16.98436788953686,12.0,85.0
21,l4_cp2_14,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 09:15:00,09:15,2025-08-16 09:15:00,9.252630142019798,0.053758221411120834,20.37668780132534,48.0,71.0
22,l4_cp2_16,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 11:57:00,11:57,2025-08-16 11:57:00,11.957012667799244,0.08573653808322497,17.103873115260207,162.0,84.0
23,l4_cp2_18,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 12:19:00,12:19,2025-08-16 12:19:00,12.320250509204666,0.0821921171485583,17.466626195965457,22.0,82.0
24,l4_cp2_20,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 13:01:00,13:01,2025-08-16 13:01:00,13.021354607545451,0.051991391070484456,20.55751371364312,42.0,70.0
25,l4_cp2_22,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 16:41:00,16:41,2025-08-16 16:41:00,16.683454355540054,0.05942304548125805,19.796922468433586,220.0,73.0
26,l4_cp2_24,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 17:19:00,17:19,2025-08-16 17:19:00,17.322963662396404,0.07548885671486422,18.15267009930359,38.0,79.0
27,l4_cp2_26,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 18:14:00,18:14,2025-08-16 18:14:00,18.2423778352682,0.08902041465172963,16.767785397734954,55.0,86.0
28,l4_cp2_28,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 20:46:00,20:46,2025-08-16 20:46:00,20.780699785647474,0.046850558515473345,21.08365123542578,152.0,68.0
29,l4_cp2_30,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 22:49:00,22:49,2025-08-16 22:49:00,22.833333333333332,0.008584340288944054,25.0,123.0,58.0
30,l59_cp1_1,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 06:40:00,06:40,2025-08-16 06:40:00,6.666666666666667,0.09117128069041198,19.34805972566441,0.0,35.0
31,l59_cp1_3,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 08:24:00,08:24,2025-08-16 08:24:00,8.409946954446644,0.08850536321920742,20.120924516539628,104.0,34.0
32,l59_cp1_5,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 12:06:00,12:06,2025-08-16 12:06:00,12.10173414445895,0.08759819004452232,20.383919231685034,222.0,34.0
33,l59_cp1_7,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 18:15:00,18:15,2025-08-16 18:15:00,18.25877171299937,0.08911146333874266,19.945212609778164,369.0,34.0
34,l59_cp1_9,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 19:22:00,19:22,2025-08-16 19:22:00,19.382188712237653,0.08144107507191038,22.16890223551082,67.0,31.0
35,l59_cp2_2,59,cp2,cp2_l59,cp1,cp1_l59,2025-08-16 07:24:00,07:24,2025-08-16 07:24:00,7.404551438040349,0.10616946475228788,15.0,0.0,46.0
36,l59_cp2_4,59,cp2,cp2_l59,cp1,cp1_l59,2025-08-16 08:49:00,08:49,2025-08-16 08:49:00,8.833098490576011,0.07167549500907311,25.0,85.0,27.0
37,l59_cp2_6,59,cp2,cp2_l59,cp1,cp1_l59,2025-08-16 17:48:00,17:48,2025-08-16 17:48:00,17.80544920584247,0.08450931528636824,21.279401769980492,539.0,32.0
