,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 05:49:00,05:49,2025-08-21 05:49:00,5.833333333333333,0.057384656442490016,20.00981937299718,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 05:54:00,05:54,2025-08-21 05:54:00,5.9040149614481265,0.06040207882744081,19.701266398022813,5.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:00:00,06:00,2025-08-21 06:00:00,6.010852168487201,0.06499234660852204,19.231878755495373,6.0,75.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:05:00,06:05,2025-08-21 06:05:00,6.090875537619846,0.06842986905644331,18.880367550720983,5.0,76.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:09:00,06:09,2025-08-21 06:09:00,6.158358163021809,0.07131169121868197,18.58568066633231,4.0,77.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:14:00,06:14,2025-08-21 06:14:00,6.244185451552877,0.0749334865589051,18.215326243117424,5.0,79.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:19:00,06:19,2025-08-21 06:19:00,6.319314301155143,0.07804448450456657,17.89720449918775,5.0,80.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:23:00,06:23,2025-08-21 06:23:00,6.389342574155298,0.08087756692862282,17.60750160089617,4.0,82.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:30:00,06:30,2025-08-21 06:30:00,6.50394261178457,0.08533524154559388,17.15167255575022,7.0,84.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:37:00,06:37,2025-08-21 06:37:00,6.624919012047412,0.0897376615588856,16.70149368819669,7.0,86.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:42:00,06:42,2025-08-21 06:42:00,6.710086589119442,0.09261049250415698,16.407726219915524,5.0,88.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:46:00,06:46,2025-08-21 06:46:00,6.773732511239272,0.09461789402100296,16.202455087481418,4.0,89.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:52:00,06:52,2025-08-21 06:52:00,6.877219403083304,0.09759934664172795,15.897580277624524,6.0,91.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:56:00,06:56,2025-08-21 06:56:00,6.935007009449487,0.09909944359405319,15.744184657674722,4.0,91.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:00:00,07:00,2025-08-21 07:00:00,7.011189034817353,0.10088326357636923,15.561776332904738,4.0,93.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:06:00,07:06,2025-08-21 07:06:00,7.101886246920217,0.10270286052635269,15.375709557841414,6.0,94.0
16,l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:11:00,07:11,2025-08-21 07:11:00,7.1887096250891656,0.10411825213085203,15.230975664270485,5.0,95.0
17,l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:19:00,07:19,2025-08-21 07:19:00,7.320613762601339,0.1056265819501127,15.076738174916468,8.0,96.0
18,l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:24:00,07:24,2025-08-21 07:24:00,7.411986852173635,0.10620165384209544,15.017932969526468,5.0,96.0
19,l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:28:00,07:28,2025-08-21 07:28:00,7.47272656968186,0.10636704689992933,15.001020348910517,4.0,96.0
20,l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:33:00,07:33,2025-08-21 07:33:00,7.552773335263161,0.10631881564309506,15.005952339160602,5.0,96.0
21,l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:39:00,07:39,2025-08-21 07:39:00,7.663342428133853,0.10575575194516054,15.063529621003626,6.0,96.0
22,l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:44:00,07:44,2025-08-21 07:44:00,7.749546414407488,0.10492258838293214,15.148726541742318,5.0,95.0
23,l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:50:00,07:50,2025-08-21 07:50:00,7.836335160948083,0.10374369756049578,15.26927654238091,6.0,94.0
24,l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:55:00,07:55,2025-08-21 07:55:00,7.921863775908201,0.10225942517253654,15.421053987680333,5.0,93.0
25,l4_cp1_51,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:00:00,08:00,2025-08-21 08:00:00,8.016171268426199,0.1002688008520745,15.624609532041054,5.0,92.0
26,l4_cp1_53,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:08:00,08:08,2025-08-21 08:08:00,8.149035983100424,0.0968779286215166,15.97135041913554,8.0,90.0
27,l4_cp1_55,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:13:00,08:13,2025-08-21 08:13:00,8.219984106664539,0.09480932093554864,16.18288031920641,5.0,89.0
28,l4_cp1_57,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:18:00,08:18,2025-08-21 08:18:00,8.303488061741726,0.09216661669513501,16.453115689442882,5.0,88.0
29,l4_cp1_59,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:26:00,08:26,2025-08-21 08:26:00,8.444989389012193,0.08723614073273642,16.95729204666258,8.0,85.0
30,l4_cp1_61,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:31:00,08:31,2025-08-21 08:31:00,8.519791634606957,0.08443310109437299,17.24392285569405,5.0,84.0
31,l4_cp1_63,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:36:00,08:36,2025-08-21 08:36:00,8.605218667140914,0.08109489200228569,17.585278561009662,5.0,82.0
32,l4_cp1_65,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:40:00,08:40,2025-08-21 08:40:00,8.6785812131499,0.07813116177147424,17.888341130008683,4.0,80.0
33,l4_cp1_67,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:45:00,08:45,2025-08-21 08:45:00,8.753620836070116,0.07502583595071102,18.205882858684106,5.0,79.0
34,l4_cp1_69,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:50:00,08:50,2025-08-21 08:50:00,8.84881014753414,0.07100750691926339,18.616785681988787,5.0,77.0
35,l4_cp1_71,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 08:55:00,08:55,2025-08-21 08:55:00,8.933287379093626,0.06739435772051107,18.98625597552856,5.0,76.0
36,l4_cp1_73,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:03:00,09:03,2025-08-21 09:03:00,9.05399597121663,0.06220506326284011,19.516898371143476,8.0,74.0
37,l4_cp1_75,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:09:00,09:09,2025-08-21 09:09:00,9.165789603938226,0.05742362034894654,20.00583503546666,6.0,72.0
38,l4_cp1_77,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:15:00,09:15,2025-08-21 09:15:00,9.265798335337937,0.05320766193726091,20.436946873431964,6.0,70.0
39,l4_cp1_79,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:24:00,09:24,2025-08-21 09:24:00,9.412719471092743,0.04718740458279742,21.052561156038045,9.0,68.0
40,l4_cp1_81,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:35:00,09:35,2025-08-21 09:35:00,9.599266377112246,0.039959945098332755,21.791620472546235,11.0,66.0
41,l4_cp1_83,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:41:00,09:41,2025-08-21 09:41:00,9.695419554883985,0.03645888118702121,22.149629245463913,6.0,65.0
42,l4_cp1_85,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:47:00,09:47,2025-08-21 09:47:00,9.791487677591244,0.03313325275431395,22.489698488566546,6.0,64.0
43,l4_cp1_87,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:51:00,09:51,2025-08-21 09:51:00,9.8603785781649,0.030861392985917144,22.722012364727714,4.0,63.0
44,l4_cp1_89,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 09:58:00,09:58,2025-08-21 09:58:00,9.982482095034909,0.027080381580016803,23.10864776702376,7.0,62.0
45,l4_cp1_91,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 10:15:00,10:15,2025-08-21 10:15:00,10.252680587242327,0.01994753440174252,23.838032299951827,17.0,60.0
46,l4_cp1_93,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 10:24:00,10:24,2025-08-21 10:24:00,10.41364507179029,0.016673296215363263,24.172846523582127,9.0,60.0
47,l4_cp1_95,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 10:40:00,10:40,2025-08-21 10:40:00,10.669816401799666,0.013767706170249699,24.469963843632204,16.0,59.0
48,l4_cp1_97,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 10:59:00,10:59,2025-08-21 10:59:00,10.988763449952563,0.017526503679912004,24.085599970772734,19.0,60.0
49,l4_cp1_99,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:08:00,11:08,2025-08-21 11:08:00,11.146689085746189,0.024283801659618034,23.394618023788688,9.0,62.0
50,l4_cp1_101,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:13:00,11:13,2025-08-21 11:13:00,11.22091706521056,0.02879496070078885,22.933319814536336,5.0,63.0
51,l4_cp1_103,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:18:00,11:18,2025-08-21 11:18:00,11.314378170594848,0.035634668752173325,22.233910849541466,5.0,65.0
52,l4_cp1_105,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:26:00,11:26,2025-08-21 11:26:00,11.447847825995144,0.04719788313467827,21.05148964932013,8.0,68.0
53,l4_cp1_107,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:34:00,11:34,2025-08-21 11:34:00,11.57148075964597,0.058833212393636335,19.861694188279195,8.0,73.0
54,l4_cp1_109,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:42:00,11:42,2025-08-21 11:42:00,11.70407753700449,0.07073089934294938,18.645070780885714,8.0,77.0
55,l4_cp1_111,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:47:00,11:47,2025-08-21 11:47:00,11.794936561285365,0.07762798298090634,17.93979475265961,5.0,80.0
56,l4_cp1_113,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:54:00,11:54,2025-08-21 11:54:00,11.916411458679686,0.08428519572372054,17.259047235481614,7.0,83.0
57,l4_cp1_115,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 11:58:00,11:58,2025-08-21 11:58:00,11.968940199255522,0.0860850924548166,17.074994948405013,4.0,84.0
58,l4_cp1_117,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:02:00,12:02,2025-08-21 12:02:00,12.046164374084896,0.08748460017724742,16.93188529514291,4.0,85.0
59,l4_cp1_119,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:07:00,12:07,2025-08-21 12:07:00,12.117891731607147,0.0874986871615891,16.930444800451568,5.0,85.0
60,l4_cp1_121,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:11:00,12:11,2025-08-21 12:11:00,12.188229761013076,0.08643122006669282,17.039600929689627,4.0,85.0
61,l4_cp1_123,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:18:00,12:18,2025-08-21 12:18:00,12.30919367289607,0.08263212538445149,17.428085476056495,7.0,83.0
62,l4_cp1_125,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:27:00,12:27,2025-08-21 12:27:00,12.46433556773102,0.07570422849251207,18.136512379424357,9.0,79.0
63,l4_cp1_127,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:31:00,12:31,2025-08-21 12:31:00,12.525901282270295,0.0727636200164382,18.437210583975595,4.0,78.0
64,l4_cp1_129,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:35:00,12:35,2025-08-21 12:35:00,12.596122710315376,0.06947023441258666,18.773982767702435,4.0,77.0
65,l4_cp1_131,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:40:00,12:40,2025-08-21 12:40:00,12.679696385894351,0.0657389831942848,19.15552983566539,5.0,75.0
66,l4_cp1_133,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 12:44:00,12:44,2025-08-21 12:44:00,12.739477644942232,0.06321508678383272,19.413616257326506,4.0,74.0
