,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,20.00983598979097,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:53:00,05:53,2025-08-16 05:53:00,5.884398842982049,0.0595623567416889,19.787151332915155,4.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:57:00,05:57,2025-08-16 05:57:00,5.961358486566864,0.06286364943357724,19.449571717111166,4.0,74.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:07:00,06:07,2025-08-16 06:07:00,6.1257187231283305,0.06992065702087975,18.72794472659893,10.0,77.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:13:00,06:13,2025-08-16 06:13:00,6.2263231950006235,0.07418487847382324,18.29189910019178,6.0,79.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:19:00,06:19,2025-08-16 06:19:00,6.332347694694557,0.0785771144833757,17.84276311528853,6.0,81.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:25:00,06:25,2025-08-16 06:25:00,6.429046840619691,0.08244943652462818,17.4467918673688,6.0,83.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:29:00,06:29,2025-08-16 06:29:00,6.492328571860406,0.08489507631777417,17.196708576119352,4.0,84.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:37:00,06:37,2025-08-16 06:37:00,6.624705877354441,0.08973022230170323,16.70228203598809,8.0,86.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:41:00,06:41,2025-08-16 06:41:00,6.6912371063897265,0.09199239864894737,16.470959129037137,4.0,87.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:47:00,06:47,2025-08-16 06:47:00,6.789471053510508,0.09509455793902026,16.15374225702856,6.0,89.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:56:00,06:56,2025-08-16 06:56:00,6.938880049144457,0.09919553915113861,15.734389054748759,9.0,92.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:00:00,07:00,2025-08-16 07:00:00,7.003256061894729,0.10070813924111385,15.579715414785365,4.0,92.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:05:00,07:05,2025-08-16 07:05:00,7.0990860576308465,0.10265180864038974,15.380962008076002,5.0,94.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:10:00,07:10,2025-08-16 07:10:00,7.167413190371291,0.10380146790322603,15.263401534505334,5.0,94.0
