,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,20.004286844205673,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:09:00,06:09,2025-08-16 06:09:00,6.151449336523491,0.0710177643300745,18.608658663968555,20.0,77.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:53:00,06:53,2025-08-16 06:53:00,6.884057223800406,0.09778322702865923,15.868664650332928,44.0,91.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:05:00,07:05,2025-08-16 07:05:00,7.096332434329717,0.10260128178639179,15.375437937153261,12.0,94.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:47:00,07:47,2025-08-16 07:47:00,7.796922767451593,0.10432068025249233,15.199422242703157,42.0,95.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:17:00,08:17,2025-08-16 08:17:00,8.293401375174108,0.09249710358642664,16.40980779252946,30.0,88.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:34:00,08:34,2025-08-16 08:34:00,8.575748987730684,0.08226142507635725,17.457639401454795,17.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 09:10:00,09:10,2025-08-16 09:10:00,9.181125672650232,0.056772429996650844,20.066960776484734,36.0,72.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:06:00,12:06,2025-08-16 12:06:00,12.111654363198022,0.08754391956893083,16.916867756678403,176.0,85.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 13:26:00,13:26,2025-08-16 13:26:00,13.448525642274149,0.03161763219649401,22.642070206230883,80.0,64.0
