,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 05:49:00,05:49,2025-08-09 05:49:00,5.833333333333333,0.057384656442490016,20.00925190507058,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 05:53:00,05:53,2025-08-09 05:53:00,5.898060086656035,0.060147007482084666,19.72674967403982,4.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 05:58:00,05:58,2025-08-09 05:58:00,5.976914451367035,0.06353253346247884,19.380516111047655,5.0,74.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:06:00,06:06,2025-08-09 06:06:00,6.102045134656026,0.0689083220298132,18.8307408500278,8.0,76.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:11:00,06:11,2025-08-09 06:11:00,6.187208579155686,0.0725356669423547,18.459776763341182,5.0,78.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:18:00,06:18,2025-08-09 06:18:00,6.313670078260932,0.07781312333090998,17.920057812865867,7.0,80.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:23:00,06:23,2025-08-09 06:23:00,6.384175300668353,0.08067105687272323,17.62778047731826,5.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:28:00,06:28,2025-08-09 06:28:00,6.467649437371383,0.08395056400701166,17.292389330849876,5.0,83.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:33:00,06:33,2025-08-09 06:33:00,6.559200378070146,0.08738915257585268,16.940729122436604,5.0,85.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-09 06:37:00,06:37,2025-08-09 06:37:00,6.6240671509180356,0.08970792102902267,16.70359153497039,4.0,86.0
