,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 05:49:00,05:49,2025-08-08 05:49:00,5.833333333333333,0.057384656442490016,20.005704904520062,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 05:57:00,05:57,2025-08-08 05:57:00,5.959052632476618,0.06276452766770749,19.455121084737474,8.0,74.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:06:00,06:06,2025-08-08 06:06:00,6.106711251530394,0.0691080510461479,18.80591570669598,9.0,77.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:11:00,06:11,2025-08-08 06:11:00,6.189735489079709,0.07264258629105595,18.444186246114143,5.0,78.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:16:00,06:16,2025-08-08 06:16:00,6.27488710386251,0.07621263206906852,18.078822586098767,5.0,80.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:20:00,06:20,2025-08-08 06:20:00,6.3395455863046335,0.0788702717428931,17.80683588939843,4.0,81.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:25:00,06:25,2025-08-08 06:25:00,6.418883683779731,0.08204967119351501,17.48145154080423,5.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:30:00,06:30,2025-08-08 06:30:00,6.513805164168808,0.08570678354633925,17.107177361312015,5.0,84.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:34:00,06:34,2025-08-08 06:34:00,6.567585146660099,0.0876947022228428,16.903730882296667,4.0,85.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:38:00,06:38,2025-08-08 06:38:00,6.635052040471305,0.09008995871003161,16.658596861264012,4.0,86.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:42:00,06:42,2025-08-08 06:42:00,6.704914131029285,0.09244192328820444,16.41789339695546,4.0,88.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:47:00,06:47,2025-08-08 06:47:00,6.7979370362212395,0.09534761273569801,16.120520926848002,5.0,89.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:53:00,06:53,2025-08-08 06:53:00,6.8966581315600415,0.09811765344869453,15.837030944863672,6.0,91.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:57:00,06:57,2025-08-08 06:57:00,6.952237145317183,0.09952257283837034,15.693249457970728,4.0,92.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:01:00,07:01,2025-08-08 07:01:00,7.028778646597246,0.10126254726924155,15.515177952470262,4.0,93.0
