,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,19.996434420997517,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:27:00,06:27,2025-08-16 06:27:00,6.464502633777632,0.08382925713279996,17.285032032779885,38.0,83.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:44:00,07:44,2025-08-16 07:44:00,7.741312029651728,0.10501687150319007,15.112635902572457,77.0,95.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:23:00,11:23,2025-08-16 11:23:00,11.38649538158352,0.04167199569164903,21.607475797042753,219.0,67.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:46:00,11:46,2025-08-16 11:46:00,11.773847365855913,0.07615387331366763,18.072000013934094,23.0,80.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:56:00,11:56,2025-08-16 11:56:00,11.933778573554859,0.08495585395087406,17.169520464318055,10.0,84.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:26:00,12:26,2025-08-16 12:26:00,12.441924550356156,0.07676918781453265,18.00891094608662,30.0,80.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 14:27:00,14:27,2025-08-16 14:27:00,14.463354419578124,0.012262234470399312,24.622900296964453,121.0,58.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 16:34:00,16:34,2025-08-16 16:34:00,16.569498317214347,0.056334509084430585,20.104107517973645,127.0,72.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 16:54:00,16:54,2025-08-16 16:54:00,16.906849701208653,0.06535904828849781,19.17880872306926,20.0,75.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:10:00,18:10,2025-08-16 18:10:00,18.17186500517081,0.0885619933980141,16.799777875888495,76.0,86.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:40:00,18:40,2025-08-16 18:40:00,18.67764598893359,0.0894086207791788,16.712971970588455,30.0,86.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:35:00,19:35,2025-08-16 19:35:00,19.59342335548774,0.07730162981931926,17.954318912715706,55.0,80.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 21:42:00,21:42,2025-08-16 21:42:00,21.70958550097998,0.024766253560416226,23.34084549795159,127.0,62.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 22:04:00,22:04,2025-08-16 22:04:00,22.071283074366878,0.018227000147630196,24.011324418326637,22.0,60.0
15,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:10:00,06:10,2025-08-16 06:10:00,6.176361914397233,0.07207618092595988,18.49009159368326,0.0,78.0
16,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:23:00,07:23,2025-08-16 07:23:00,7.393221687140868,0.10611542164088442,15.0,73.0,96.0
17,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 10:44:00,10:44,2025-08-16 10:44:00,10.738813893353491,0.013703257027228254,24.475150211878343,201.0,59.0
18,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 11:42:00,11:42,2025-08-16 11:42:00,11.710616794577113,0.07127088393021992,18.572659835988915,58.0,78.0
19,l4_cp2_10,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 11:48:00,11:48,2025-08-16 11:48:00,11.81408912992956,0.07889154375294945,17.791302783745188,6.0,81.0
20,l4_cp2_12,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 12:04:00,12:04,2025-08-16 12:04:00,12.079512915683445,0.08763919204955165,16.894394006015517,16.0,85.0
21,l4_cp2_14,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 14:23:00,14:23,2025-08-16 14:23:00,14.391678731484214,0.011717692398314938,24.678732967384605,139.0,58.0
22,l4_cp2_16,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 14:50:00,14:50,2025-08-16 14:50:00,14.837734200103302,0.016834743125838113,24.154074503990937,27.0,60.0
23,l4_cp2_18,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 16:44:00,16:44,2025-08-16 16:44:00,16.7362116362248,0.06084278275200203,19.641867829345223,114.0,73.0
