,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 05:49:00,05:49,2025-08-15 05:49:00,5.833333333333333,0.057384656442490016,20.009400518724195,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 06:25:00,06:25,2025-08-15 06:25:00,6.426685006855487,0.08235669819449261,17.455616682123253,36.0,82.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 07:06:00,07:06,2025-08-15 07:06:00,7.100324372426355,0.10267442607917898,15.377809605567027,41.0,94.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 07:31:00,07:31,2025-08-15 07:31:00,7.525866584754881,0.1063688175579366,15.0,25.0,96.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 07:51:00,07:51,2025-08-15 07:51:00,7.8554483759899645,0.103439321455551,15.299587028964417,20.0,94.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 08:04:00,08:04,2025-08-15 08:04:00,8.072771074929538,0.09890485524222568,15.763307482350037,13.0,91.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 08:26:00,08:26,2025-08-15 08:26:00,8.443368677143642,0.0872954894942847,16.950547632543316,22.0,85.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 08:40:00,08:40,2025-08-15 08:40:00,8.668496509111288,0.07854319168347933,17.845607672259938,14.0,81.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 09:33:00,09:33,2025-08-15 09:33:00,9.555776567596194,0.04159632834292455,21.624005263824362,53.0,67.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 11:15:00,11:15,2025-08-15 11:15:00,11.261196287275327,0.0315920470910302,22.647100291921088,102.0,64.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 12:20:00,12:20,2025-08-15 12:20:00,12.337140312578184,0.08149775963005325,17.543456653090885,65.0,82.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 12:35:00,12:35,2025-08-15 12:35:00,12.58579945011689,0.06994680470379741,18.724723378532456,15.0,77.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 14:07:00,14:07,2025-08-15 14:07:00,14.127873250630188,0.011378081403932469,24.714296052603196,92.0,58.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 16:25:00,16:25,2025-08-15 16:25:00,16.432278161065206,0.052600609597792974,20.49864451514469,138.0,70.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 16:50:00,16:50,2025-08-15 16:50:00,16.836209484934923,0.06350616677375175,19.38337985550357,25.0,74.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 16:57:00,16:57,2025-08-15 16:57:00,16.95856637550519,0.06669697972169077,19.057069071107648,7.0,76.0
16,l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 17:45:00,17:45,2025-08-15 17:45:00,17.765672068405582,0.08391103917417209,17.296660882277465,48.0,83.0
17,l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 18:03:00,18:03,2025-08-15 18:03:00,18.054578641950062,0.087563289961633,16.92316082485894,18.0,85.0
18,l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 18:23:00,18:23,2025-08-15 18:23:00,18.396973237536276,0.08964299455024714,16.71047833713718,20.0,86.0
19,l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 18:31:00,18:31,2025-08-15 18:31:00,18.53037613983578,0.08975166065060153,16.699365520114547,8.0,86.0
20,l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 18:45:00,18:45,2025-08-15 18:45:00,18.75083995917042,0.08905879622573672,16.77022179957891,14.0,86.0
21,l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 19:07:00,19:07,2025-08-15 19:07:00,19.127901633222137,0.08544554832587371,17.139733198604283,22.0,84.0
22,l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 19:22:00,19:22,2025-08-15 19:22:00,19.36846111176001,0.08168609415269326,17.52419648747974,15.0,82.0
23,l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 19:44:00,19:44,2025-08-15 19:44:00,19.747452042776924,0.07389497247076843,18.3209611580616,22.0,79.0
24,l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 19:51:00,19:51,2025-08-15 19:51:00,19.86366649542768,0.07114453984687573,18.602236131422313,7.0,77.0
25,l4_cp1_51,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 20:28:00,20:28,2025-08-15 20:28:00,20.471085812464175,0.05523045151120783,20.229701837649927,37.0,71.0
26,l4_cp1_53,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 20:43:00,20:43,2025-08-15 20:43:00,20.719800395999847,0.04848345686740042,20.919688104616135,15.0,69.0
27,l4_cp1_55,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 21:01:00,21:01,2025-08-15 21:01:00,21.021382489558864,0.04054817047014486,21.73119588365008,18.0,66.0
28,l4_cp1_57,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 21:14:00,21:14,2025-08-15 21:14:00,21.238094145639923,0.03516379229433295,22.281833196052965,13.0,65.0
29,l4_cp1_59,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-15 21:30:00,21:30,2025-08-15 21:30:00,21.514975696777654,0.02881517224480322,22.931079398194587,16.0,63.0
30,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 06:13:00,06:13,2025-08-15 06:13:00,6.232810855220575,0.0744571288143511,18.26347183467582,0.0,79.0
31,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 06:44:00,06:44,2025-08-15 06:44:00,6.747708079099823,0.09381228290508757,16.28410306047939,31.0,88.0
32,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 07:19:00,07:19,2025-08-15 07:19:00,7.325931266565542,0.10567070803919776,15.071392672767319,35.0,96.0
33,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 07:45:00,07:45,2025-08-15 07:45:00,7.756340471022163,0.10484248179119678,15.15609182657295,26.0,95.0
34,l4_cp2_10,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 07:53:00,07:53,2025-08-15 07:53:00,7.885514322611174,0.10292850478763263,15.351826063439509,8.0,94.0
35,l4_cp2_12,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 08:20:00,08:20,2025-08-15 08:20:00,8.348233684400583,0.09066527688744666,16.605933897595172,27.0,87.0
36,l4_cp2_14,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 08:38:00,08:38,2025-08-15 08:38:00,8.649841299352978,0.07930167438766382,17.768040892197497,18.0,81.0
37,l4_cp2_16,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 09:17:00,09:17,2025-08-15 09:17:00,9.298055887083855,0.05186581250168912,20.573789069436522,39.0,70.0
38,l4_cp2_18,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-15 09:41:00,09:41,2025-08-15 09:41:00,9.684555252831473,0.036846065412220554,22.109794323946517,24.0,65.0
