,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,19.993281030827966,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:16:00,06:16,2025-08-16 06:16:00,6.279735896893315,0.07641371084166697,18.040975489896695,27.0,80.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:49:00,06:49,2025-08-16 06:49:00,6.825565830669706,0.09615684122671139,16.015408583759836,33.0,90.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:57:00,06:57,2025-08-16 06:57:00,6.962220234038568,0.09976253578676503,15.645478616624793,8.0,92.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:48:00,07:48,2025-08-16 07:48:00,7.814189700556446,0.10407634823610419,15.202898561372681,51.0,95.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 10:04:00,10:04,2025-08-16 10:04:00,10.077909624602249,0.024356646795428,23.381823881526827,136.0,62.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:31:00,11:31,2025-08-16 11:31:00,11.519243628305041,0.053892384133905846,20.351574324623197,87.0,71.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:58:00,11:58,2025-08-16 11:58:00,11.970634264787915,0.08613171512836963,17.043946776975254,27.0,84.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 13:12:00,13:12,2025-08-16 13:12:00,13.208734956816627,0.0436469047441439,21.40271989195074,74.0,67.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 14:34:00,14:34,2025-08-16 14:34:00,14.57279853256105,0.013341703691645595,24.51191337538456,82.0,59.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 15:42:00,15:42,2025-08-16 15:42:00,15.714647356707928,0.03403500747679682,22.388862445346113,68.0,64.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:45:00,17:45,2025-08-16 17:45:00,17.761210190308287,0.08384212542555412,17.27884960343726,123.0,83.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:25:00,18:25,2025-08-16 18:25:00,18.420679758338515,0.08969144637783638,16.678732463285513,40.0,86.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:03:00,19:03,2025-08-16 19:03:00,19.065833236193058,0.08624059121531213,17.0327765220927,38.0,85.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 20:15:00,20:15,2025-08-16 20:15:00,20.265597688777216,0.06079423522951379,19.643471764507506,72.0,73.0
15,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:08:00,06:08,2025-08-16 06:08:00,6.142204942535819,0.07062402435703236,18.634974370087814,0.0,77.0
16,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:43:00,06:43,2025-08-16 06:43:00,6.725402382455285,0.09310494284754421,16.328521258253264,35.0,88.0
17,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:53:00,06:53,2025-08-16 06:53:00,6.886434006252863,0.09784674755957302,15.842030893618633,10.0,91.0
18,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 07:37:00,07:37,2025-08-16 07:37:00,7.618355318792294,0.10605399347704009,15.0,44.0,96.0
19,l4_cp2_10,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 08:46:00,08:46,2025-08-16 08:46:00,8.769007113049218,0.07438152763078569,18.24946943077074,69.0,79.0
20,l4_cp2_12,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 10:07:00,10:07,2025-08-16 10:07:00,10.130457067964143,0.022948721490417975,23.52627143612036,81.0,61.0
21,l4_cp2_14,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 11:42:00,11:42,2025-08-16 11:42:00,11.71139311146034,0.07133459536064723,18.562072602165895,95.0,78.0
22,l4_cp2_16,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 13:00:00,13:00,2025-08-16 13:00:00,13.010790070274078,0.05242592509383361,20.502027208377925,78.0,70.0
23,l4_cp2_18,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 13:43:00,13:43,2025-08-16 13:43:00,13.727859069434116,0.019260075000648046,23.904711942382512,43.0,60.0
24,l4_cp2_20,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 15:08:00,15:08,2025-08-16 15:08:00,15.147293864173118,0.022027069216141004,23.62082930558342,85.0,61.0
25,l4_cp2_22,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 17:37:00,17:37,2025-08-16 17:37:00,17.620566936090047,0.0814905086296077,17.520116163748938,149.0,82.0
26,l4_cp2_24,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 18:09:00,18:09,2025-08-16 18:09:00,18.151634147069824,0.08841061336061043,16.810140853008026,32.0,86.0
27,l4_cp2_26,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 18:47:00,18:47,2025-08-16 18:47:00,18.79741100348165,0.0887750112786139,16.7727550712714,38.0,86.0
28,l4_cp2_28,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 19:50:00,19:50,2025-08-16 19:50:00,19.83351465773676,0.07187145679950853,18.506992746918513,63.0,78.0
29,l4_cp2_30,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 22:49:00,22:49,2025-08-16 22:49:00,22.833333333333332,0.008584340288944054,25.0,179.0,58.0
30,l59_cp1_1,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 06:40:00,06:40,2025-08-16 06:40:00,6.666666666666667,0.09117128069041198,15.94931224828242,0.0,43.0
31,l59_cp1_3,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 09:37:00,09:37,2025-08-16 09:37:00,9.625343555126104,0.03899416878515118,24.446660464560104,177.0,28.0
32,l59_cp1_5,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 15:46:00,15:46,2025-08-16 15:46:00,15.779827811979173,0.03559644303266933,25.0,369.0,27.0
33,l59_cp1_7,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 18:33:00,18:33,2025-08-16 18:33:00,18.566047506191993,0.08971308063114478,16.186788666967466,167.0,42.0
34,l59_cp1_9,59,cp1,cp1_l59,cp2,cp2_l59,2025-08-16 19:20:00,19:20,2025-08-16 19:20:00,19.337652362364178,0.08222457176532941,17.406336187517372,47.0,39.0
