,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 05:49:00,05:49,2025-08-21 05:49:00,5.833333333333333,0.057384656442490016,20.0092949497569,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 05:54:00,05:54,2025-08-21 05:54:00,5.916313414481461,0.06092926075502578,19.64679576864452,5.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:01:00,06:01,2025-08-21 06:01:00,6.017028173035096,0.06525799651632565,19.20410512383161,7.0,75.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:06:00,06:06,2025-08-21 06:06:00,6.104082279082481,0.0689955312213735,18.82187535980198,5.0,77.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:13:00,06:13,2025-08-21 06:13:00,6.231773328378922,0.07441361617852824,18.26777927826761,7.0,79.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:18:00,06:18,2025-08-21 06:18:00,6.316594897936289,0.07793306600800473,17.90785259289983,5.0,80.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:23:00,06:23,2025-08-21 06:23:00,6.395502694305967,0.08112318904941941,17.58160546114783,5.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:27:00,06:27,2025-08-21 06:27:00,6.465084928964537,0.08385171876876552,17.302564501510737,4.0,83.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:36:00,06:36,2025-08-21 06:36:00,6.616389691696491,0.08943902519215732,16.73116249877082,9.0,86.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:41:00,06:41,2025-08-21 06:41:00,6.69992177642284,0.09227847397211239,16.44077808155842,5.0,88.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:45:00,06:45,2025-08-21 06:45:00,6.764962427331531,0.0943488104173072,16.229049155044383,4.0,89.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:49:00,06:49,2025-08-21 06:49:00,6.819981466738303,0.09599535316048083,16.060660713503502,4.0,90.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:54:00,06:54,2025-08-21 06:54:00,6.911375342642017,0.0985008937731594,15.804424377862967,5.0,91.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 06:59:00,06:59,2025-08-21 06:59:00,6.9979684188463205,0.10059001811856495,15.590774052557776,5.0,92.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:06:00,07:06,2025-08-21 07:06:00,7.106316204808095,0.10278294596560054,15.366507962834422,7.0,94.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-21 07:10:00,07:10,2025-08-21 07:10:00,7.175553458620374,0.1039249136047551,15.249721349280305,4.0,94.0
