,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,19.975140898675967,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:40:00,07:40,2025-08-16 07:40:00,7.670186444381152,0.10570212044856536,15.0,111.0,96.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:33:00,08:33,2025-08-16 08:33:00,8.566321561936942,0.08263140004476051,17.37554033523894,53.0,83.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 09:27:00,09:27,2025-08-16 09:27:00,9.459252896711776,0.04533590925511296,21.215773372726954,54.0,68.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 12:50:00,12:50,2025-08-16 12:50:00,12.845182975913211,0.05898126057121844,19.810742152524206,203.0,73.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 13:57:00,13:57,2025-08-16 13:57:00,13.950579569643669,0.01335009963220034,24.50928044942714,67.0,59.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 14:35:00,14:35,2025-08-16 14:35:00,14.598298797201018,0.013629167403329584,24.480545466948076,38.0,59.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 15:34:00,15:34,2025-08-16 15:34:00,15.581096360687713,0.03094359041070749,22.69771816396399,59.0,63.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 16:57:00,16:57,2025-08-16 16:57:00,16.95413741209855,0.06658307926623028,19.02799993142755,83.0,76.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:27:00,17:27,2025-08-16 17:27:00,17.458445500832,0.07837910684544502,17.813389428610563,30.0,81.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:46:00,17:46,2025-08-16 17:46:00,17.779284676389693,0.08411904911580917,17.222360447003894,19.0,84.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:17:00,18:17,2025-08-16 18:17:00,18.29996505336588,0.08931416710766964,16.68743079938202,31.0,86.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:19:00,19:19,2025-08-16 19:19:00,19.32348915750939,0.0824667407747573,17.39249493096102,62.0,83.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 19:34:00,19:34,2025-08-16 19:34:00,19.57767855883081,0.0776326421091714,17.890251228277602,15.0,80.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 20:56:00,20:56,2025-08-16 20:56:00,20.940546301880147,0.042632999414619316,21.494085936713812,82.0,67.0
15,l4_cp2_2,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 06:00:00,06:00,2025-08-16 06:00:00,6.00934903929107,0.06492768941575804,19.198451711498254,0.0,75.0
16,l4_cp2_4,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 08:15:00,08:15,2025-08-16 08:15:00,8.260765573459953,0.09354555889654091,16.25173387736459,135.0,89.0
17,l4_cp2_6,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 09:16:00,09:16,2025-08-16 09:16:00,9.280428893746098,0.05259782211090175,20.468030493528808,61.0,70.0
18,l4_cp2_8,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 11:33:00,11:33,2025-08-16 11:33:00,11.565727703039057,0.058291222445258556,19.88179383068507,137.0,72.0
19,l4_cp2_10,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 13:09:00,13:09,2025-08-16 13:09:00,13.157098070234962,0.0460740517421726,21.13976849639571,96.0,68.0
20,l4_cp2_12,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 14:05:00,14:05,2025-08-16 14:05:00,14.09921247403424,0.011553173410190019,24.69430591222674,56.0,58.0
21,l4_cp2_14,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 15:24:00,15:24,2025-08-16 15:24:00,15.402972503473913,0.02706475606378241,23.09711303692648,79.0,62.0
22,l4_cp2_16,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 16:15:00,16:15,2025-08-16 16:15:00,16.258802922797404,0.047908426846072036,20.950887006221155,51.0,69.0
23,l4_cp2_18,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 17:22:00,17:22,2025-08-16 17:22:00,17.376661081995085,0.07666348956547915,17.99004269201363,67.0,80.0
24,l4_cp2_20,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 17:38:00,17:38,2025-08-16 17:38:00,17.639493308218984,0.08182664289418413,17.458404374064138,16.0,82.0
25,l4_cp2_22,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 18:05:00,18:05,2025-08-16 18:05:00,18.09344078617642,0.0879264412225331,16.830321821278908,27.0,86.0
26,l4_cp2_24,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 18:20:00,18:20,2025-08-16 18:20:00,18.348614531940164,0.08950524026488951,16.66775642493629,15.0,86.0
27,l4_cp2_26,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 19:30:00,19:30,2025-08-16 19:30:00,19.506752356635882,0.07908063914678318,17.741154220991,70.0,81.0
28,l4_cp2_28,4,cp2,cp2_l4,cp1,cp1_l4,2025-08-16 19:52:00,19:52,2025-08-16 19:52:00,19.878116258431387,0.07079308428091649,18.594505157580095,22.0,77.0
