,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 05:49:00,05:49,2025-08-20 05:49:00,5.833333333333333,0.057384656442490016,20.01002152384935,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 05:55:00,05:55,2025-08-20 05:55:00,5.920919422336978,0.06112682504634059,19.627373576885503,6.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:02:00,06:02,2025-08-20 06:02:00,6.0366578858934465,0.06610212397205731,19.11863436147495,7.0,75.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:07:00,06:07,2025-08-20 06:07:00,6.1309989495665445,0.0701460888415687,18.705126842513828,5.0,77.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:14:00,06:14,2025-08-20 06:14:00,6.246577719269107,0.07503351064016292,18.205373326530047,7.0,79.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:18:00,06:18,2025-08-20 06:18:00,6.311901571115087,0.07774054555981368,17.928570898842008,4.0,80.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:24:00,06:24,2025-08-20 06:24:00,6.404871172879388,0.0814955338075158,17.54461210490147,6.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:30:00,06:30,2025-08-20 06:30:00,6.511101433876595,0.08560513619456421,17.124392953197905,6.0,84.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:34:00,06:34,2025-08-20 06:34:00,6.5790844393409955,0.08811100920215816,16.8681599334667,4.0,85.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:41:00,06:41,2025-08-20 06:41:00,6.698123661739921,0.09221942442583936,16.448062172772804,7.0,88.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:46:00,06:46,2025-08-20 06:46:00,6.770428990422419,0.09451682476511453,16.21314610772081,5.0,89.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:51:00,06:51,2025-08-20 06:51:00,6.862330727423226,0.09719317373093152,15.939481410711988,5.0,90.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 06:55:00,06:55,2025-08-20 06:55:00,6.933233649063775,0.09905525469576858,15.749078055410948,4.0,91.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:00:00,07:00,2025-08-20 07:00:00,7.014082495435962,0.10094651120742774,15.555691413071065,5.0,93.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:04:00,07:04,2025-08-20 07:04:00,7.0738330459087155,0.10217646438146977,15.429925017504447,4.0,93.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:09:00,07:09,2025-08-20 07:09:00,7.163507447340248,0.10374120543639848,15.269925558478889,5.0,94.0
16,l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:13:00,07:13,2025-08-20 07:13:00,7.230774845988666,0.10468479295013455,15.173440909299718,4.0,95.0
17,l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:18:00,07:18,2025-08-20 07:18:00,7.315326006283088,0.10558140524912163,15.081759616512183,5.0,95.0
18,l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:23:00,07:23,2025-08-20 07:23:00,7.389781918285676,0.10609782150954267,15.02895450729676,5.0,96.0
19,l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:27:00,07:27,2025-08-20 07:27:00,7.460065298840517,0.10634693425367675,15.003481983154646,4.0,96.0
20,l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:31:00,07:31,2025-08-20 07:31:00,7.521321981411109,0.10637388649852336,15.000726035401248,4.0,96.0
21,l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:36:00,07:36,2025-08-20 07:36:00,7.606814412002734,0.10611525423683804,15.02717195872247,5.0,96.0
22,l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:42:00,07:42,2025-08-20 07:42:00,7.710271654877619,0.10534450114170647,15.105983770986793,6.0,95.0
23,l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:47:00,07:47,2025-08-20 07:47:00,7.799648888096526,0.1042829853774162,15.214526936962127,5.0,95.0
24,l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:53:00,07:53,2025-08-20 07:53:00,7.884442866393505,0.10294737597345113,15.351096998462555,6.0,94.0
25,l4_cp1_51,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 07:59:00,07:59,2025-08-20 07:59:00,7.9864240902105115,0.10093554556436536,15.55681268291461,6.0,93.0
26,l4_cp1_53,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:04:00,08:04,2025-08-20 08:04:00,8.082910191530475,0.09864765438758714,15.79075640762281,5.0,91.0
27,l4_cp1_55,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:08:00,08:08,2025-08-20 08:08:00,8.141380547591464,0.09709083213913722,15.949946144970301,4.0,90.0
28,l4_cp1_57,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:14:00,08:14,2025-08-20 08:14:00,8.24316544912787,0.0940974139625121,16.256032118357837,6.0,89.0
29,l4_cp1_59,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:18:00,08:18,2025-08-20 08:18:00,8.316613320800583,0.09173212885651981,16.4978896041111,4.0,87.0
30,l4_cp1_61,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:25:00,08:25,2025-08-20 08:25:00,8.425488707209523,0.08794610694926246,16.8850216826822,7.0,85.0
31,l4_cp1_63,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:29:00,08:29,2025-08-20 08:29:00,8.497348828145585,0.0852867677599363,17.15694707910317,4.0,84.0
32,l4_cp1_65,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:34:00,08:34,2025-08-20 08:34:00,8.571235098973615,0.08243876967833537,17.448163412263632,5.0,83.0
33,l4_cp1_67,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:38:00,08:38,2025-08-20 08:38:00,8.637799508630096,0.07978860089280783,17.71915110743224,4.0,81.0
34,l4_cp1_69,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:44:00,08:44,2025-08-20 08:44:00,8.73673507603372,0.07573019151174373,18.134135620958716,6.0,79.0
35,l4_cp1_71,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:49:00,08:49,2025-08-20 08:49:00,8.822192004870296,0.07213822763426292,18.501424684811177,5.0,78.0
36,l4_cp1_73,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 08:55:00,08:55,2025-08-20 08:55:00,8.921133333952339,0.06791590741792683,18.933169572131987,6.0,76.0
37,l4_cp1_75,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-20 09:05:00,09:05,2025-08-20 09:05:00,9.099099287066347,0.060270100700978955,19.714976206956543,10.0,73.0
