,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 05:49:00,05:49,2025-07-21 05:49:00,5.833333333333333,0.07861730027559857,17.734485656708884,0.0,81.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 05:55:00,05:55,2025-07-21 05:55:00,5.931517873377664,0.08254635531761141,17.347553518902444,6.0,83.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:01:00,06:01,2025-07-21 06:01:00,6.0282706283081025,0.08624790952276455,16.983025593869204,6.0,85.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:08:00,06:08,2025-07-21 06:08:00,6.137560450532844,0.09017674704466902,16.59611487737645,7.0,87.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:14:00,06:14,2025-07-21 06:14:00,6.24354659219884,0.09368148257989886,16.250969594708696,6.0,89.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:18:00,06:18,2025-07-21 06:18:00,6.301571755983753,0.09545553086686301,16.076261862465977,4.0,90.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:24:00,06:24,2025-07-21 06:24:00,6.403463040644409,0.09829584561832912,15.796548535196084,6.0,91.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:33:00,06:33,2025-07-21 06:33:00,6.554134943793017,0.10178718002114419,15.452722991946288,9.0,93.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:41:00,06:41,2025-07-21 06:41:00,6.691712617359863,0.10416131024510983,15.218919374239954,8.0,95.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:46:00,06:46,2025-07-21 06:46:00,6.76694250257296,0.10510825817948123,15.125664231535207,5.0,95.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:52:00,06:52,2025-07-21 06:52:00,6.867009466134052,0.10596731894340387,15.041064190472932,6.0,96.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 06:58:00,06:58,2025-07-21 06:58:00,6.972850673939665,0.10636720655509045,15.001683380884444,6.0,96.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:02:00,07:02,2025-07-21 07:02:00,7.035729663370099,0.10635445877676723,15.002938778191465,4.0,96.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:06:00,07:06,2025-07-21 07:06:00,7.105271803479346,0.10612296933522176,15.025735787533163,4.0,96.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:10:00,07:10,2025-07-21 07:10:00,7.174704212670278,0.10566552765259482,15.070784504409866,4.0,96.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:14:00,07:14,2025-07-21 07:14:00,7.2496462416685965,0.1049214264891351,15.144063359209067,4.0,95.0
16,l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:18:00,07:18,2025-07-21 07:18:00,7.30876795386949,0.10415449221069051,15.219590812182489,4.0,95.0
17,l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:23:00,07:23,2025-07-21 07:23:00,7.3881732088620655,0.1028814629298199,15.344958346073058,5.0,94.0
18,l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:27:00,07:27,2025-07-21 07:27:00,7.46374371396063,0.10142007198460148,15.488875679008828,4.0,93.0
19,l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:32:00,07:32,2025-07-21 07:32:00,7.545245648392941,0.09958353956167837,15.669736829833646,5.0,92.0
20,l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:36:00,07:36,2025-07-21 07:36:00,7.61037441200534,0.09793184170188304,15.832395529461717,4.0,91.0
21,l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:42:00,07:42,2025-07-21 07:42:00,7.70638859885163,0.09521876665592813,16.09957832948247,6.0,89.0
22,l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:48:00,07:48,2025-07-21 07:48:00,7.812945010158931,0.09185406304450228,16.43093331115946,6.0,88.0
23,l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:54:00,07:54,2025-07-21 07:54:00,7.91658586515314,0.08826719333595896,16.784167142072867,6.0,86.0
24,l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 07:58:00,07:58,2025-07-21 07:58:00,7.971272926947114,0.08626521899873113,16.981320961974653,4.0,85.0
25,l4_cp1_51,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:02:00,08:02,2025-07-21 08:02:00,8.044288984520932,0.08348970017673325,17.254653205945324,4.0,83.0
26,l4_cp1_53,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:06:00,08:06,2025-07-21 08:06:00,8.10639953910536,0.08104784261771161,17.49512659087582,4.0,82.0
27,l4_cp1_55,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:13:00,08:13,2025-07-21 08:13:00,8.226157043135988,0.07616988092136096,17.975506765529715,7.0,80.0
28,l4_cp1_57,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:23:00,08:23,2025-07-21 08:23:00,8.39491976834304,0.0690391269789924,18.677741230964667,10.0,77.0
29,l4_cp1_59,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:27:00,08:27,2025-07-21 08:27:00,8.45140406802,0.06661624941813753,18.916345471485702,4.0,76.0
30,l4_cp1_61,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:35:00,08:35,2025-07-21 08:35:00,8.599363195054584,0.06025879368233024,19.542425766254375,8.0,74.0
31,l4_cp1_63,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:45:00,08:45,2025-07-21 08:45:00,8.755124867987947,0.05365377624765328,20.19288586134612,10.0,71.0
32,l4_cp1_65,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 08:55:00,08:55,2025-07-21 08:55:00,8.921985987578042,0.04681622048409269,20.866246259883546,10.0,69.0
33,l4_cp1_67,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 09:07:00,09:07,2025-07-21 09:07:00,9.121821582676047,0.03912294417142782,21.623877756150414,12.0,67.0
34,l4_cp1_69,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 09:12:00,09:12,2025-07-21 09:12:00,9.215075924459171,0.03576166745282487,21.954895258471222,5.0,66.0
35,l4_cp1_71,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 09:24:00,09:24,2025-07-21 09:24:00,9.412891735851346,0.029182887301305752,22.60277151394913,12.0,64.0
36,l4_cp1_73,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 09:33:00,09:33,2025-07-21 09:33:00,9.563606108556272,0.024707809793872392,23.043475777006144,9.0,62.0
37,l4_cp1_75,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 09:51:00,09:51,2025-07-21 09:51:00,9.865387109318613,0.017190662438981017,23.78376214742667,18.0,61.0
38,l4_cp1_77,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 10:07:00,10:07,2025-07-21 10:07:00,10.132572579654207,0.012131637736152747,24.28197335153292,16.0,59.0
39,l4_cp1_79,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 10:22:00,10:22,2025-07-21 10:22:00,10.367769634566404,0.009005057837000216,24.589877982917763,15.0,59.0
40,l4_cp1_81,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 10:39:00,10:39,2025-07-21 10:39:00,10.660234836534304,0.007728476423854502,24.715595329707437,17.0,58.0
41,l4_cp1_83,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 10:54:00,10:54,2025-07-21 10:54:00,10.90733452984534,0.01107620553121393,24.385911991994806,15.0,59.0
42,l4_cp1_85,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:12:00,11:12,2025-07-21 11:12:00,11.201202060211973,0.024715194112512384,23.042748571566904,18.0,62.0
43,l4_cp1_87,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:21:00,11:21,2025-07-21 11:21:00,11.351537071576761,0.03652513194108937,21.879709509372592,9.0,66.0
44,l4_cp1_89,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:28:00,11:28,2025-07-21 11:28:00,11.470052082612916,0.047557907966285985,20.793205103676605,7.0,69.0
45,l4_cp1_91,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:33:00,11:33,2025-07-21 11:33:00,11.551498577129959,0.055522753637935816,20.008829540067545,5.0,72.0
46,l4_cp1_93,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:40:00,11:40,2025-07-21 11:40:00,11.670804072235315,0.06684060858135371,18.894250649771212,7.0,76.0
47,l4_cp1_95,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:45:00,11:45,2025-07-21 11:45:00,11.757035526056828,0.0741026110017913,18.17909087439276,5.0,79.0
48,l4_cp1_97,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:50:00,11:50,2025-07-21 11:50:00,11.834578542363815,0.07954233443443046,17.643388575911196,5.0,82.0
49,l4_cp1_99,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:55:00,11:55,2025-07-21 11:55:00,11.927836184969246,0.0843417557719399,17.170743031753833,5.0,84.0
50,l4_cp1_101,4,cp1,cp1_l4,cp2,cp2_l4,2025-07-21 11:59:00,11:59,2025-07-21 11:59:00,11.989423814589724,0.08634740613787409,16.973227197670326,4.0,85.0
