,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 05:49:00,05:49,2025-08-08 05:49:00,5.833333333333333,0.057384656442490016,20.010017325750844,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 05:54:00,05:54,2025-08-08 05:54:00,5.901686466331067,0.060302324590735,19.71167676862941,5.0,73.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:00:00,06:00,2025-08-08 06:00:00,6.003026498408289,0.06465571759571584,19.266528921621592,6.0,75.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:06:00,06:06,2025-08-08 06:06:00,6.102668068843719,0.06893499133729893,18.82895999764819,6.0,76.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:11:00,06:11,2025-08-08 06:11:00,6.18888073069372,0.07260642493917252,18.45354460063802,5.0,78.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:18:00,06:18,2025-08-08 06:18:00,6.301026466074263,0.07729336595983684,17.974290441407675,7.0,80.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:23:00,06:23,2025-08-08 06:23:00,6.398254686878757,0.08123271728007635,17.571479632274276,5.0,82.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:29:00,06:29,2025-08-08 06:29:00,6.486064584858197,0.08465651136070342,17.221386139257334,6.0,84.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:35:00,06:35,2025-08-08 06:35:00,6.588332164823285,0.08844346540267058,16.834158421343854,6.0,86.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:42:00,06:42,2025-08-08 06:42:00,6.700140723636009,0.09228565765774117,16.441282425958658,7.0,88.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:47:00,06:47,2025-08-08 06:47:00,6.793250442073897,0.09520781845046293,16.14248248209821,5.0,89.0
11,l4_cp1_23,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:51:00,06:51,2025-08-08 06:51:00,6.866212899437743,0.09729984264231692,15.928566563221462,4.0,90.0
12,l4_cp1_25,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:55:00,06:55,2025-08-08 06:55:00,6.920290572593341,0.09872915396669904,15.782415076777525,4.0,91.0
13,l4_cp1_27,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 06:59:00,06:59,2025-08-08 06:59:00,6.998986518125393,0.10061284794079701,15.589801564505157,4.0,92.0
14,l4_cp1_29,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:03:00,07:03,2025-08-08 07:03:00,7.062911746562749,0.10196262019912543,15.451783192614927,4.0,93.0
15,l4_cp1_31,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:14:00,07:14,2025-08-08 07:14:00,7.247613642155996,0.10488932168512693,15.152518948877326,11.0,95.0
16,l4_cp1_33,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:19:00,07:19,2025-08-08 07:19:00,7.327261875137156,0.10568154492598848,15.071511681760484,5.0,96.0
17,l4_cp1_35,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:23:00,07:23,2025-08-08 07:23:00,7.391362236066994,0.1061059763850071,15.028112257456645,4.0,96.0
18,l4_cp1_37,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:27:00,07:27,2025-08-08 07:27:00,7.454569618071285,0.10633584750243895,15.004607227495647,4.0,96.0
19,l4_cp1_39,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:32:00,07:32,2025-08-08 07:32:00,7.546114552540009,0.10633437361916613,15.004757936601138,5.0,96.0
20,l4_cp1_41,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:38:00,07:38,2025-08-08 07:38:00,7.640495351321408,0.10591901680300632,15.047229450714848,6.0,96.0
21,l4_cp1_43,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:43:00,07:43,2025-08-08 07:43:00,7.719149649380956,0.10525529215284878,15.11509734104444,5.0,95.0
22,l4_cp1_45,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:49:00,07:49,2025-08-08 07:49:00,7.825150094848074,0.1039144080668346,15.252206869932214,6.0,94.0
23,l4_cp1_47,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 07:56:00,07:56,2025-08-08 07:56:00,7.935164128957912,0.10200072651667048,15.447886704245239,7.0,93.0
24,l4_cp1_49,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:02:00,08:02,2025-08-08 08:02:00,8.044305714668491,0.09960620499526703,15.692733907024106,6.0,92.0
25,l4_cp1_51,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:08:00,08:08,2025-08-08 08:08:00,8.147117250259164,0.09693148325913965,15.96623244501961,6.0,90.0
26,l4_cp1_53,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:13:00,08:13,2025-08-08 08:13:00,8.231209560403554,0.0944667306080475,16.2182609971823,5.0,89.0
27,l4_cp1_55,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:20:00,08:20,2025-08-08 08:20:00,8.339612699424489,0.09095891486514004,16.57694596402743,7.0,87.0
28,l4_cp1_57,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:25:00,08:25,2025-08-08 08:25:00,8.429519681926974,0.08780009463242489,16.89994506474475,5.0,85.0
29,l4_cp1_59,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:32:00,08:32,2025-08-08 08:32:00,8.549072761978845,0.08330411637165955,17.359672693443517,7.0,83.0
30,l4_cp1_61,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:39:00,08:39,2025-08-08 08:39:00,8.656828966501077,0.07901814736000386,17.797926229409118,7.0,81.0
31,l4_cp1_63,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:45:00,08:45,2025-08-08 08:45:00,8.764221777093748,0.07458216159929733,18.251519440147632,6.0,79.0
32,l4_cp1_65,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:50:00,08:50,2025-08-08 08:50:00,8.84836562315082,0.07102642731482098,18.615104225499095,5.0,77.0
33,l4_cp1_67,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 08:54:00,08:54,2025-08-08 08:54:00,8.901340841122181,0.06876422734294094,18.846421142173376,4.0,76.0
34,l4_cp1_69,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:00:00,09:00,2025-08-08 09:00:00,9.010593038613113,0.0640710150047525,19.32631656294169,6.0,75.0
35,l4_cp1_71,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:07:00,09:07,2025-08-08 09:07:00,9.123159283581604,0.05924074916647551,19.82022612633841,7.0,73.0
36,l4_cp1_73,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:13:00,09:13,2025-08-08 09:13:00,9.21674456136045,0.05526607575747714,20.226648727870256,6.0,71.0
37,l4_cp1_75,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:18:00,09:18,2025-08-08 09:18:00,9.31662076043215,0.051098245942984684,20.652822166954117,5.0,70.0
38,l4_cp1_77,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:23:00,09:23,2025-08-08 09:23:00,9.39628881685218,0.047848085543059436,20.985161081176074,5.0,69.0
39,l4_cp1_79,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:28:00,09:28,2025-08-08 09:28:00,9.46685165689077,0.045036436725857804,21.272660835066294,5.0,68.0
40,l4_cp1_81,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:35:00,09:35,2025-08-08 09:35:00,9.593101010534102,0.04018999397601839,21.76822453750927,7.0,66.0
41,l4_cp1_83,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 09:43:00,09:43,2025-08-08 09:43:00,9.721355948468858,0.03554350791908116,22.243342052061937,8.0,65.0
42,l4_cp1_85,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:07:00,10:07,2025-08-08 10:07:00,10.12775955698351,0.02301934617291086,23.5239761759526,24.0,61.0
43,l4_cp1_87,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:14:00,10:14,2025-08-08 10:14:00,10.24020253152717,0.020235307913122242,23.808652665282732,7.0,60.0
44,l4_cp1_89,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:20:00,10:20,2025-08-08 10:20:00,10.34595441134558,0.0179448995916691,24.042853972607187,6.0,60.0
45,l4_cp1_91,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:28:00,10:28,2025-08-08 10:28:00,10.483227984861855,0.01555257254871444,24.287476783203754,8.0,59.0
46,l4_cp1_93,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:43:00,10:43,2025-08-08 10:43:00,10.73200069378257,0.013692060177722206,24.477719905139,15.0,59.0
47,l4_cp1_95,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:51:00,10:51,2025-08-08 10:51:00,10.85802042708666,0.014624031203762286,24.382422996442553,8.0,59.0
48,l4_cp1_97,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 10:56:00,10:56,2025-08-08 10:56:00,10.93799633536628,0.01613444450351356,24.22797858315228,5.0,59.0
49,l4_cp1_99,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:02:00,11:02,2025-08-08 11:02:00,11.038459181674774,0.019244415542257386,23.90997446301666,6.0,60.0
50,l4_cp1_101,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:10:00,11:10,2025-08-08 11:10:00,11.175657044686673,0.02594279665282344,23.225044357603526,8.0,62.0
51,l4_cp1_103,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:16:00,11:16,2025-08-08 11:16:00,11.275122362189695,0.032613477385155645,22.54294670120614,6.0,64.0
52,l4_cp1_105,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:27:00,11:27,2025-08-08 11:27:00,11.453702582030706,0.04773893766660084,20.99632178781465,11.0,69.0
53,l4_cp1_107,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:33:00,11:33,2025-08-08 11:33:00,11.557629389519146,0.05752682538989499,19.995480112874297,6.0,72.0
54,l4_cp1_109,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-08 11:38:00,11:38,2025-08-08 11:38:00,11.641522478514604,0.06530377897738857,19.200262648751107,5.0,75.0
