,trip_id,line,start_cp,start_cp_id,dest_cp,dest_cp_id,departure_time,departure_time_str,datetime_obj,datetime_float,pdf,speed,departure_interval,planned_travel_time
0,l4_cp1_1,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 05:49:00,05:49,2025-08-16 05:49:00,5.833333333333333,0.057384656442490016,19.96086913116389,0.0,72.0
1,l4_cp1_3,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 06:29:00,06:29,2025-08-16 06:29:00,6.493995414897191,0.0849584218963604,17.11359633417098,40.0,84.0
2,l4_cp1_5,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:13:00,07:13,2025-08-16 07:13:00,7.22490371810034,0.10461047479668734,15.084321234918532,44.0,95.0
3,l4_cp1_7,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 07:44:00,07:44,2025-08-16 07:44:00,7.747875706236944,0.10494196675467328,15.05009130589508,31.0,96.0
4,l4_cp1_9,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:00:00,08:00,2025-08-16 08:00:00,8.013089456653791,0.10033950301203479,15.525342676096363,16.0,93.0
5,l4_cp1_11,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 08:44:00,08:44,2025-08-16 08:44:00,8.749642308708575,0.07519205793325849,18.122073122884967,44.0,79.0
6,l4_cp1_13,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 09:13:00,09:13,2025-08-16 09:13:00,9.232600840059026,0.05459852413352112,20.248565737034472,29.0,71.0
7,l4_cp1_15,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 11:29:00,11:29,2025-08-16 11:29:00,11.489490627605276,0.051082057309053346,20.611676837967906,136.0,70.0
8,l4_cp1_17,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 13:01:00,13:01,2025-08-16 13:01:00,13.031653070014421,0.05156465220385429,20.561843988035488,92.0,70.0
9,l4_cp1_19,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 17:12:00,17:12,2025-08-16 17:12:00,17.20117047629555,0.07269641737512515,18.379773489711283,251.0,78.0
10,l4_cp1_21,4,cp1,cp1_l4,cp2,cp2_l4,2025-08-16 18:15:00,18:15,2025-08-16 18:15:00,18.261708918879204,0.08912715331769713,16.683132254326722,63.0,86.0
